id,product_id,list_price,currency,valid_from,valid_to,reason,created_by,created_at
302,72,123.90,EUR,2022-01-01,2023-06-30,Cost update,7,2021-12-19 16:15:00
303,72,126.50,EUR,2023-07-01,2024-12-31,Range repositioning,6,2023-06-26 16:53:00
304,72,122.90,EUR,2025-01-01,2025-06-30,Competitive adjustment,6,2024-12-24 11:19:00
305,72,130.50,EUR,2025-07-01,2026-06-30,Cost update,7,2025-06-02 14:51:00
306,72,137.00,EUR,2026-07-01,,Currency adjustment,7,2026-06-19 10:16:00
307,73,129.50,EUR,2025-01-24,2025-06-30,Initial listing,7,2025-01-14 13:12:00
308,73,123.00,EUR,2025-07-01,2025-12-31,Clearance,7,2025-06-19 14:44:00
309,73,119.50,EUR,2026-01-01,,Clearance,6,2025-12-11 13:24:00
310,74,125.90,EUR,2021-08-22,2022-06-30,Initial listing,7,2021-08-14 15:26:00
311,74,129.90,EUR,2022-07-01,2026-06-30,Currency adjustment,6,2022-06-14 10:10:00
312,74,135.00,EUR,2026-07-01,,Supplier increase,6,2026-06-28 10:53:00
313,75,151.90,EUR,2019-09-06,2020-06-30,Initial listing,6,2019-08-17 15:23:00
314,75,161.00,EUR,2020-07-01,2020-12-31,Range repositioning,7,2020-06-02 11:00:00
315,75,170.90,EUR,2021-01-01,2021-06-30,Range repositioning,7,2020-12-14 11:56:00
316,75,177.90,EUR,2021-07-01,2021-12-31,Annual price update,6,2021-06-15 09:43:00
317,75,172.90,EUR,2022-01-01,2022-12-31,Competitive adjustment,6,2021-12-16 08:27:00
318,75,167.90,EUR,2023-01-01,2023-06-30,Competitive adjustment,7,2022-12-27 09:05:00
319,75,172.00,EUR,2023-07-01,2023-12-31,Annual price update,6,2023-06-23 12:11:00
320,75,178.90,EUR,2024-01-01,2024-12-31,Currency adjustment,6,2023-12-05 08:27:00
321,75,184.50,EUR,2025-01-01,2025-12-31,Annual price update,6,2024-12-27 08:42:00
322,75,175.50,EUR,2026-01-01,2026-06-30,Clearance,7,2025-12-20 10:03:00
323,75,179.00,EUR,2026-07-01,,Supplier increase,6,2026-06-20 16:11:00
324,76,166.50,EUR,2021-06-20,2021-12-31,Initial listing,6,2021-05-28 12:46:00
325,76,158.00,EUR,2022-01-01,2023-06-30,Competitive adjustment,6,2021-12-08 10:39:00
326,76,161.90,EUR,2023-07-01,2024-06-30,Cost update,7,2023-06-07 13:00:00
327,76,153.90,EUR,2024-07-01,2025-06-30,Competitive adjustment,6,2024-06-16 09:41:00
328,76,163.00,EUR,2025-07-01,2025-12-31,Cost update,7,2025-06-20 16:27:00
329,76,154.90,EUR,2026-01-01,2026-06-30,Clearance,7,2025-12-24 14:32:00
330,76,147.00,EUR,2026-07-01,,Competitive adjustment,7,2026-06-08 15:04:00
331,77,170.90,EUR,2024-11-20,2025-12-31,Initial listing,6,2024-11-15 08:35:00
332,77,177.90,EUR,2026-01-01,,Range repositioning,6,2025-12-23 09:44:00
333,78,110.50,EUR,2025-07-22,2025-12-31,Initial listing,6,2025-06-30 08:56:00
334,78,114.50,EUR,2026-01-01,,Supplier increase,6,2025-12-05 12:33:00
335,79,118.90,EUR,2023-04-26,2025-12-31,Initial listing,7,2023-03-28 10:34:00
336,79,124.90,EUR,2026-01-01,,Currency adjustment,6,2025-12-24 16:46:00
337,80,113.90,EUR,2023-01-16,2024-12-31,Initial listing,7,2023-01-04 15:51:00
338,80,120.90,EUR,2025-01-01,,Annual price update,7,2024-12-13 11:26:00
339,81,114.00,EUR,2021-07-02,2021-12-31,Initial listing,7,2021-06-02 09:41:00
340,81,120.90,EUR,2022-01-01,2022-12-31,Supplier increase,7,2021-12-22 13:50:00
341,81,125.00,EUR,2023-01-01,2024-12-31,Cost update,7,2022-12-25 11:36:00
342,81,131.50,EUR,2025-01-01,2025-06-30,Currency adjustment,7,2024-12-25 14:15:00
343,81,138.00,EUR,2025-07-01,,Currency adjustment,6,2025-06-04 11:59:00
344,82,116.50,EUR,2022-06-20,2023-12-31,Initial listing,6,2022-05-30 16:53:00
345,82,113.00,EUR,2024-01-01,2024-12-31,Clearance,7,2023-12-03 14:18:00
346,82,119.90,EUR,2025-01-01,2025-06-30,Cost update,7,2024-12-17 11:40:00
347,82,124.90,EUR,2025-07-01,2026-06-30,Supplier increase,6,2025-06-11 14:10:00
348,82,132.50,EUR,2026-07-01,,Range repositioning,6,2026-06-20 09:54:00
349,83,233.50,EUR,2019-02-27,2019-12-31,Initial listing,7,2019-02-03 08:33:00
350,83,238.00,EUR,2020-01-01,2021-06-30,Range repositioning,7,2019-12-11 09:41:00
351,83,245.00,EUR,2021-07-01,2021-12-31,Range repositioning,6,2021-06-27 13:59:00
352,83,252.50,EUR,2022-01-01,2022-06-30,Supplier increase,7,2021-12-25 11:28:00
353,83,262.90,EUR,2022-07-01,2022-12-31,Supplier increase,6,2022-06-25 12:06:00
354,83,268.00,EUR,2023-01-01,2023-12-31,Supplier increase,6,2022-12-11 12:08:00
355,83,273.50,EUR,2024-01-01,2024-12-31,Currency adjustment,6,2023-12-25 14:48:00
356,83,259.90,EUR,2025-01-01,2025-06-30,Clearance,7,2024-12-18 15:40:00
357,83,270.50,EUR,2025-07-01,2025-12-31,Range repositioning,7,2025-06-03 16:13:00
358,83,278.90,EUR,2026-01-01,,Range repositioning,6,2025-12-23 13:43:00
359,84,240.50,EUR,2021-01-27,2021-12-31,Initial listing,6,2021-01-13 16:51:00
360,84,245.50,EUR,2022-01-01,2022-06-30,Annual price update,7,2021-12-22 10:46:00
361,84,233.50,EUR,2022-07-01,2023-12-31,Clearance,6,2022-06-05 16:05:00
362,84,241.90,EUR,2024-01-01,2024-12-31,Annual price update,6,2023-12-10 10:05:00
363,84,234.90,EUR,2025-01-01,2025-06-30,Competitive adjustment,6,2024-12-05 11:27:00
364,84,248.90,EUR,2025-07-01,,Cost update,6,2025-06-10 08:38:00
365,85,240.90,EUR,2026-02-28,2026-06-30,Initial listing,6,2026-02-18 10:16:00
366,85,249.50,EUR,2026-07-01,,Range repositioning,7,2026-06-07 13:46:00
367,86,234.00,EUR,2024-07-11,,Initial listing,7,2024-07-08 12:12:00
368,87,153.50,EUR,2022-07-14,2022-12-31,Initial listing,7,2022-07-01 09:55:00
369,87,158.90,EUR,2023-01-01,2023-12-31,Currency adjustment,7,2022-12-19 08:19:00
370,87,168.50,EUR,2024-01-01,2024-06-30,Cost update,6,2023-12-10 14:03:00
371,87,163.50,EUR,2024-07-01,2025-06-30,Clearance,6,2024-06-16 13:14:00
372,87,169.50,EUR,2025-07-01,2026-06-30,Annual price update,6,2025-06-01 09:26:00
373,87,172.90,EUR,2026-07-01,,Supplier increase,7,2026-06-11 16:40:00
374,88,158.00,EUR,2020-03-13,2020-12-31,Initial listing,7,2020-02-21 12:57:00
375,88,150.00,EUR,2021-01-01,2021-12-31,Competitive adjustment,6,2020-12-15 16:25:00
376,88,155.50,EUR,2022-01-01,2022-06-30,Supplier increase,6,2021-12-03 08:27:00
377,88,160.00,EUR,2022-07-01,2023-06-30,Cost update,7,2022-06-16 12:12:00
378,88,164.00,EUR,2023-07-01,2024-12-31,Supplier increase,6,2023-06-27 14:36:00
379,88,155.90,EUR,2025-01-01,2025-06-30,Competitive adjustment,7,2024-12-13 12:02:00
380,88,161.50,EUR,2025-07-01,2026-06-30,Cost update,6,2025-06-17 12:59:00
381,88,156.90,EUR,2026-07-01,,Competitive adjustment,7,2026-06-02 14:01:00
382,89,475.90,EUR,2026-02-12,,Initial listing,7,2026-02-04 16:37:00
383,90,513.00,EUR,2025-04-08,2025-06-30,Initial listing,7,2025-03-19 14:43:00
384,90,530.90,EUR,2025-07-01,2025-12-31,Cost update,7,2025-06-28 09:42:00
385,90,504.50,EUR,2026-01-01,,Clearance,6,2025-12-26 11:30:00
386,91,43.55,EUR,2021-06-22,2022-06-30,Initial listing,6,2021-06-18 16:39:00
387,91,45.07,EUR,2022-07-01,2023-12-31,Supplier increase,7,2022-06-10 16:06:00
388,91,43.72,EUR,2024-01-01,2024-06-30,Clearance,7,2023-12-03 12:20:00
389,91,42.41,EUR,2024-07-01,2025-12-31,Clearance,7,2024-06-18 16:16:00
390,91,43.47,EUR,2026-01-01,2026-06-30,Annual price update,6,2025-12-28 13:24:00
391,91,46.08,EUR,2026-07-01,,Supplier increase,6,2026-06-26 16:40:00
392,92,45.95,EUR,2025-07-13,,Initial listing,6,2025-07-01 12:55:00
393,93,29.12,EUR,2022-08-25,2022-12-31,Initial listing,7,2022-08-07 14:25:00
394,93,30.28,EUR,2023-01-01,2023-06-30,Cost update,7,2022-12-14 14:20:00
395,93,31.04,EUR,2023-07-01,2024-06-30,Range repositioning,6,2023-06-08 10:14:00
396,93,32.28,EUR,2024-07-01,2024-12-31,Currency adjustment,7,2024-06-05 13:49:00
397,93,32.93,EUR,2025-01-01,2025-06-30,Cost update,6,2024-12-08 09:24:00
398,93,31.28,EUR,2025-07-01,2025-12-31,Competitive adjustment,7,2025-06-12 10:32:00
399,93,33.16,EUR,2026-01-01,,Cost update,7,2025-12-24 15:23:00
400,94,25.75,EUR,2026-02-09,2026-06-30,Initial listing,7,2026-01-14 08:00:00
401,94,26.52,EUR,2026-07-01,,Range repositioning,6,2026-06-18 11:19:00
402,95,28.67,EUR,2022-04-30,2023-12-31,Initial listing,6,2022-04-24 09:35:00
403,95,27.24,EUR,2024-01-01,2024-06-30,Competitive adjustment,6,2023-12-11 10:30:00
404,95,26.42,EUR,2024-07-01,2026-06-30,Clearance,7,2024-06-26 16:09:00
405,95,27.74,EUR,2026-07-01,,Annual price update,7,2026-06-03 15:39:00
406,96,147.50,EUR,2025-08-13,2025-12-31,Initial listing,7,2025-07-19 13:28:00
407,96,140.00,EUR,2026-01-01,,Competitive adjustment,7,2025-12-09 08:05:00
408,97,142.00,EUR,2020-01-09,2020-06-30,Initial listing,7,2020-01-02 15:25:00
409,97,146.90,EUR,2020-07-01,2022-06-30,Annual price update,6,2020-06-20 13:04:00
410,97,152.90,EUR,2022-07-01,2023-06-30,Currency adjustment,6,2022-06-07 14:10:00
411,97,160.90,EUR,2023-07-01,2025-06-30,Currency adjustment,7,2023-06-14 14:56:00
412,97,156.00,EUR,2025-07-01,,Clearance,6,2025-06-04 11:09:00
413,98,30.54,EUR,2022-05-04,2022-06-30,Initial listing,6,2022-04-09 09:59:00
414,98,31.61,EUR,2022-07-01,2022-12-31,Supplier increase,6,2022-06-02 15:12:00
415,98,32.87,EUR,2023-01-01,2024-12-31,Annual price update,6,2022-12-06 15:57:00
416,98,34.02,EUR,2025-01-01,2025-12-31,Annual price update,6,2024-12-28 14:56:00
417,98,35.38,EUR,2026-01-01,2026-06-30,Annual price update,7,2025-12-22 12:23:00
418,98,36.80,EUR,2026-07-01,,Annual price update,7,2026-06-03 16:57:00
419,99,30.34,EUR,2019-10-24,2019-12-31,Initial listing,7,2019-10-11 08:19:00
420,99,31.55,EUR,2020-01-01,2021-06-30,Cost update,7,2019-12-20 15:59:00
421,99,29.97,EUR,2021-07-01,2022-06-30,Competitive adjustment,6,2021-06-10 11:10:00
422,99,30.57,EUR,2022-07-01,2024-06-30,Range repositioning,7,2022-06-11 09:31:00
423,99,32.10,EUR,2024-07-01,2026-06-30,Annual price update,6,2024-06-15 16:28:00
424,99,30.50,EUR,2026-07-01,,Competitive adjustment,6,2026-06-27 12:51:00
425,100,30.43,EUR,2022-08-24,2022-12-31,Initial listing,6,2022-08-01 13:55:00
426,100,31.95,EUR,2023-01-01,2023-12-31,Currency adjustment,7,2022-12-16 11:31:00
427,100,32.75,EUR,2024-01-01,,Annual price update,6,2023-12-02 13:45:00
428,101,29.71,EUR,2022-12-25,2023-12-31,Initial listing,7,2022-11-29 11:36:00
429,101,30.90,EUR,2024-01-01,2025-06-30,Currency adjustment,7,2023-12-22 09:30:00
430,101,29.35,EUR,2025-07-01,,Clearance,7,2025-06-23 14:30:00
431,102,29.27,EUR,2023-03-08,2025-12-31,Initial listing,6,2023-02-25 09:41:00
432,102,30.73,EUR,2026-01-01,2026-06-30,Supplier increase,7,2025-12-26 11:10:00
433,102,31.81,EUR,2026-07-01,,Supplier increase,7,2026-06-25 10:30:00
434,103,155.00,EUR,2022-06-20,2022-06-30,Initial listing,6,2022-05-23 09:33:00
435,103,150.50,EUR,2022-07-01,2025-06-30,Clearance,6,2022-06-23 11:14:00
436,103,158.00,EUR,2025-07-01,2025-12-31,Supplier increase,6,2025-06-21 15:50:00
437,103,167.90,EUR,2026-01-01,,Supplier increase,7,2025-12-03 12:21:00
438,104,156.50,EUR,2022-06-26,2024-12-31,Initial listing,6,2022-06-05 15:07:00
439,104,161.90,EUR,2025-01-01,,Annual price update,7,2024-12-02 12:21:00
440,105,163.50,EUR,2023-09-24,2024-12-31,Initial listing,6,2023-09-16 10:57:00
441,105,173.50,EUR,2025-01-01,2025-06-30,Annual price update,7,2024-12-23 14:46:00
442,105,180.50,EUR,2025-07-01,2025-12-31,Cost update,7,2025-06-08 10:10:00
443,105,171.90,EUR,2026-01-01,,Competitive adjustment,6,2025-12-06 09:45:00
444,106,152.00,EUR,2021-01-02,2021-06-30,Initial listing,7,2020-12-21 11:44:00
445,106,159.90,EUR,2021-07-01,2022-12-31,Supplier increase,7,2021-06-12 12:25:00
446,106,169.90,EUR,2023-01-01,2025-12-31,Range repositioning,7,2022-12-27 10:07:00
447,106,175.90,EUR,2026-01-01,2026-06-30,Currency adjustment,7,2025-12-15 11:27:00
448,106,181.00,EUR,2026-07-01,,Supplier increase,6,2026-06-11 08:22:00
449,107,153.90,EUR,2022-08-13,2023-12-31,Initial listing,6,2022-07-28 09:43:00
450,107,161.90,EUR,2024-01-01,2025-06-30,Cost update,6,2023-12-26 10:03:00
451,107,166.90,EUR,2025-07-01,,Supplier increase,7,2025-06-28 14:13:00
452,108,151.50,EUR,2023-09-06,2024-06-30,Initial listing,7,2023-08-27 14:28:00
453,108,154.90,EUR,2024-07-01,2025-06-30,Currency adjustment,7,2024-06-15 16:58:00
454,108,162.90,EUR,2025-07-01,,Supplier increase,7,2025-06-11 13:51:00
455,109,159.90,EUR,2021-09-21,2021-12-31,Initial listing,7,2021-09-16 15:43:00
456,109,164.90,EUR,2022-01-01,2022-06-30,Currency adjustment,6,2021-12-14 13:50:00
457,109,174.90,EUR,2022-07-01,2024-06-30,Annual price update,7,2022-06-12 14:14:00
458,109,185.50,EUR,2024-07-01,2024-12-31,Supplier increase,7,2024-06-26 16:46:00
459,109,192.90,EUR,2025-01-01,2025-06-30,Currency adjustment,6,2024-12-28 08:23:00
460,109,197.90,EUR,2025-07-01,,Currency adjustment,7,2025-06-01 14:26:00
461,110,61.90,EUR,2020-10-30,2021-06-30,Initial listing,7,2020-10-01 12:04:00
462,110,64.00,EUR,2021-07-01,2023-06-30,Annual price update,7,2021-06-17 15:56:00
463,110,65.90,EUR,2023-07-01,2024-06-30,Supplier increase,7,2023-06-27 09:23:00
464,110,62.90,EUR,2024-07-01,2024-12-31,Clearance,6,2024-06-27 15:46:00
465,110,66.00,EUR,2025-01-01,2025-06-30,Supplier increase,6,2024-12-14 15:00:00
466,110,67.90,EUR,2025-07-01,,Cost update,7,2025-06-07 14:00:00
467,111,54.90,EUR,2020-01-12,2021-06-30,Initial listing,7,2019-12-17 09:16:00
468,111,56.00,EUR,2021-07-01,2021-12-31,Currency adjustment,6,2021-06-26 10:58:00
469,111,58.50,EUR,2022-01-01,2024-06-30,Supplier increase,7,2021-12-04 14:47:00
470,111,61.50,EUR,2024-07-01,2024-12-31,Cost update,6,2024-06-25 13:26:00
471,111,65.00,EUR,2025-01-01,,Supplier increase,7,2024-12-23 14:57:00
472,112,161.90,EUR,2023-06-12,2026-06-30,Initial listing,6,2023-05-26 08:47:00
473,112,171.90,EUR,2026-07-01,,Currency adjustment,7,2026-06-18 14:55:00
474,113,160.90,EUR,2025-05-14,2025-12-31,Initial listing,7,2025-05-07 11:43:00
475,113,165.90,EUR,2026-01-01,,Currency adjustment,7,2025-12-27 14:57:00
476,114,151.90,EUR,2023-10-04,2024-12-31,Initial listing,6,2023-09-26 14:43:00
477,114,159.90,EUR,2025-01-01,,Cost update,6,2024-12-24 13:41:00
478,115,295.50,EUR,2019-01-25,2019-06-30,Initial listing,7,2019-01-17 14:05:00
479,115,302.90,EUR,2019-07-01,2022-06-30,Annual price update,6,2019-06-21 16:04:00
480,115,293.90,EUR,2022-07-01,2023-06-30,Clearance,7,2022-06-09 14:41:00
481,115,279.00,EUR,2023-07-01,2024-06-30,Clearance,7,2023-06-12 13:30:00
482,115,290.00,EUR,2024-07-01,2025-12-31,Currency adjustment,7,2024-06-15 12:40:00
483,115,297.50,EUR,2026-01-01,,Currency adjustment,6,2025-12-14 13:26:00
484,116,275.50,EUR,2021-05-20,2022-06-30,Initial listing,6,2021-04-26 10:03:00
485,116,267.50,EUR,2022-07-01,2023-06-30,Competitive adjustment,7,2022-06-23 10:39:00
486,116,276.90,EUR,2023-07-01,2024-06-30,Cost update,7,2023-06-13 14:18:00
487,116,285.50,EUR,2024-07-01,,Annual price update,7,2024-06-23 12:54:00
488,117,12.99,EUR,2020-11-16,2021-06-30,Initial listing,6,2020-11-11 16:41:00
489,117,12.34,EUR,2021-07-01,2022-06-30,Competitive adjustment,6,2021-06-13 12:36:00
490,117,12.65,EUR,2022-07-01,2022-12-31,Supplier increase,7,2022-06-18 11:08:00
491,117,13.16,EUR,2023-01-01,2023-12-31,Range repositioning,6,2022-12-27 11:33:00
492,117,13.55,EUR,2024-01-01,2025-06-30,Cost update,7,2023-12-19 09:21:00
493,117,14.23,EUR,2025-07-01,2026-06-30,Currency adjustment,7,2025-06-24 10:59:00
494,117,14.59,EUR,2026-07-01,,Currency adjustment,6,2026-06-04 14:11:00
495,118,14.03,EUR,2019-10-28,2020-06-30,Initial listing,7,2019-09-30 08:26:00
496,118,14.87,EUR,2020-07-01,2021-12-31,Cost update,6,2020-06-12 12:14:00
497,118,14.13,EUR,2022-01-01,2022-06-30,Clearance,7,2021-12-28 09:09:00
498,118,14.98,EUR,2022-07-01,2022-12-31,Annual price update,7,2022-06-19 15:57:00
499,118,15.50,EUR,2023-01-01,,Annual price update,7,2022-12-03 11:58:00
500,119,117.90,EUR,2022-02-11,2023-06-30,Initial listing,6,2022-01-13 11:12:00
501,119,121.50,EUR,2023-07-01,2024-06-30,Cost update,7,2023-06-12 16:41:00
502,119,123.90,EUR,2024-07-01,2025-06-30,Cost update,6,2024-06-22 14:26:00
503,119,131.50,EUR,2025-07-01,2025-12-31,Annual price update,6,2025-06-25 10:05:00
504,119,134.90,EUR,2026-01-01,,Currency adjustment,6,2025-12-02 08:15:00
505,120,119.50,EUR,2022-11-18,2023-12-31,Initial listing,6,2022-11-01 08:31:00
506,120,122.90,EUR,2024-01-01,2024-12-31,Currency adjustment,6,2023-12-25 08:35:00
507,120,129.00,EUR,2025-01-01,2025-12-31,Annual price update,7,2024-12-23 10:00:00
508,120,132.50,EUR,2026-01-01,2026-06-30,Cost update,7,2025-12-10 14:06:00
509,120,137.90,EUR,2026-07-01,,Supplier increase,7,2026-06-09 12:05:00
510,121,110.90,EUR,2025-09-07,,Initial listing,6,2025-08-09 16:35:00
511,122,68.90,EUR,2023-08-12,2024-12-31,Initial listing,7,2023-08-07 13:51:00
512,122,70.90,EUR,2025-01-01,2025-12-31,Supplier increase,7,2024-12-15 11:33:00
513,122,73.50,EUR,2026-01-01,2026-06-30,Cost update,6,2025-12-23 09:41:00
514,122,75.90,EUR,2026-07-01,,Range repositioning,6,2026-06-11 14:39:00
515,123,68.90,EUR,2024-05-20,2025-06-30,Initial listing,7,2024-04-22 13:50:00
516,123,71.50,EUR,2025-07-01,2025-12-31,Supplier increase,7,2025-06-25 15:58:00
517,123,75.90,EUR,2026-01-01,,Range repositioning,6,2025-12-27 15:42:00
518,124,68.50,EUR,2020-07-26,2024-06-30,Initial listing,7,2020-06-27 10:38:00
519,124,70.90,EUR,2024-07-01,2025-12-31,Currency adjustment,6,2024-06-22 12:47:00
520,124,74.90,EUR,2026-01-01,,Annual price update,6,2025-12-04 16:32:00
521,125,75.90,EUR,2019-06-17,2019-06-30,Initial listing,6,2019-06-02 13:48:00
522,125,78.90,EUR,2019-07-01,2019-12-31,Currency adjustment,7,2019-06-13 14:51:00
523,125,82.90,EUR,2020-01-01,2020-12-31,Currency adjustment,6,2019-12-14 13:10:00
524,125,85.90,EUR,2021-01-01,2021-06-30,Range repositioning,7,2020-12-22 16:57:00
525,125,88.90,EUR,2021-07-01,2023-06-30,Currency adjustment,7,2021-06-13 12:11:00
526,125,90.90,EUR,2023-07-01,2025-06-30,Supplier increase,7,2023-06-08 09:42:00
527,125,92.90,EUR,2025-07-01,2025-12-31,Cost update,7,2025-06-23 13:54:00
528,125,97.90,EUR,2026-01-01,,Range repositioning,7,2025-12-08 16:09:00
529,126,83.00,EUR,2022-03-03,2023-06-30,Initial listing,7,2022-02-03 11:19:00
530,126,78.90,EUR,2023-07-01,2025-06-30,Clearance,6,2023-06-27 12:05:00
531,126,82.90,EUR,2025-07-01,2025-12-31,Currency adjustment,7,2025-06-03 09:25:00
532,126,85.90,EUR,2026-01-01,,Range repositioning,6,2025-12-28 13:49:00
533,127,199.50,EUR,2025-04-10,2025-06-30,Initial listing,6,2025-03-16 12:23:00
534,127,189.90,EUR,2025-07-01,2025-12-31,Competitive adjustment,7,2025-06-15 08:18:00
535,127,197.90,EUR,2026-01-01,2026-06-30,Annual price update,7,2025-12-13 11:45:00
536,127,202.90,EUR,2026-07-01,,Currency adjustment,6,2026-06-06 12:15:00
537,128,191.90,EUR,2021-01-15,2021-06-30,Initial listing,7,2020-12-18 13:27:00
538,128,197.90,EUR,2021-07-01,2021-12-31,Cost update,7,2021-06-18 11:30:00
539,128,202.90,EUR,2022-01-01,2022-12-31,Supplier increase,6,2021-12-16 09:19:00
540,128,207.90,EUR,2023-01-01,2023-12-31,Cost update,7,2022-12-27 12:52:00
541,128,201.90,EUR,2024-01-01,2024-12-31,Competitive adjustment,7,2023-12-17 14:13:00
542,128,208.90,EUR,2025-01-01,2025-06-30,Cost update,6,2024-12-08 11:48:00
543,128,214.00,EUR,2025-07-01,2026-06-30,Supplier increase,6,2025-06-16 09:17:00
544,128,222.90,EUR,2026-07-01,,Cost update,6,2026-06-07 16:05:00
545,129,49.12,EUR,2021-01-25,2021-12-31,Initial listing,6,2021-01-10 14:09:00
546,129,50.90,EUR,2022-01-01,2022-12-31,Currency adjustment,7,2021-12-29 10:17:00
547,129,48.35,EUR,2023-01-01,2023-06-30,Clearance,7,2022-12-20 13:39:00
548,129,50.00,EUR,2023-07-01,2024-12-31,Range repositioning,6,2023-06-04 12:11:00
549,129,47.50,EUR,2025-01-01,2026-06-30,Competitive adjustment,7,2024-12-17 16:24:00
550,129,49.16,EUR,2026-07-01,,Supplier increase,6,2026-06-24 16:30:00
551,130,134.90,EUR,2022-03-04,2023-06-30,Initial listing,7,2022-02-23 08:08:00
552,130,130.90,EUR,2023-07-01,2024-06-30,Clearance,6,2023-06-03 12:17:00
553,130,134.90,EUR,2024-07-01,2025-12-31,Annual price update,6,2024-06-13 08:50:00
554,130,137.90,EUR,2026-01-01,2026-06-30,Cost update,7,2025-12-25 14:10:00
555,130,131.00,EUR,2026-07-01,,Clearance,7,2026-06-22 08:42:00
556,131,188.90,EUR,2019-04-22,2019-06-30,Initial listing,7,2019-03-31 11:03:00
557,131,183.50,EUR,2019-07-01,2019-12-31,Competitive adjustment,6,2019-06-05 08:49:00
558,131,178.00,EUR,2020-01-01,2020-12-31,Competitive adjustment,7,2019-12-29 14:17:00
559,131,185.00,EUR,2021-01-01,2021-06-30,Cost update,6,2020-12-22 10:50:00
560,131,188.90,EUR,2021-07-01,2022-12-31,Range repositioning,6,2021-06-16 12:25:00
561,131,183.50,EUR,2023-01-01,2023-06-30,Clearance,7,2022-12-27 12:24:00
562,131,190.90,EUR,2023-07-01,2024-06-30,Range repositioning,7,2023-06-21 12:43:00
563,131,181.50,EUR,2024-07-01,2024-12-31,Clearance,6,2024-06-19 08:32:00
564,131,185.00,EUR,2025-01-01,2025-06-30,Currency adjustment,7,2024-12-11 08:19:00
565,131,194.50,EUR,2025-07-01,2025-12-31,Annual price update,6,2025-06-26 08:45:00
566,131,202.50,EUR,2026-01-01,2026-06-30,Supplier increase,6,2025-12-05 15:10:00
567,131,192.50,EUR,2026-07-01,,Competitive adjustment,6,2026-06-11 08:06:00
568,132,192.50,EUR,2019-11-13,2022-06-30,Initial listing,7,2019-10-31 16:21:00
569,132,198.50,EUR,2022-07-01,2023-06-30,Annual price update,7,2022-06-13 12:12:00
570,132,204.90,EUR,2023-07-01,2024-12-31,Supplier increase,6,2023-06-21 11:37:00
571,132,213.00,EUR,2025-01-01,2025-06-30,Cost update,7,2024-12-02 12:16:00
572,132,219.50,EUR,2025-07-01,2025-12-31,Range repositioning,6,2025-06-27 16:10:00
573,132,230.90,EUR,2026-01-01,,Currency adjustment,7,2025-12-26 14:56:00
574,133,187.00,EUR,2024-02-21,2024-06-30,Initial listing,6,2024-02-12 14:40:00
575,133,194.90,EUR,2024-07-01,,Cost update,6,2024-06-19 12:42:00
576,134,117.50,EUR,2023-03-12,2023-06-30,Initial listing,6,2023-02-11 08:14:00
577,134,113.90,EUR,2023-07-01,2023-12-31,Clearance,6,2023-06-07 09:07:00
578,134,117.50,EUR,2024-01-01,2025-12-31,Annual price update,6,2023-12-18 12:15:00
579,134,113.90,EUR,2026-01-01,2026-06-30,Competitive adjustment,7,2025-12-02 11:00:00
580,134,110.90,EUR,2026-07-01,,Clearance,7,2026-06-25 09:47:00
581,135,127.50,EUR,2019-03-18,2019-06-30,Initial listing,7,2019-03-10 08:25:00
582,135,131.90,EUR,2019-07-01,2020-06-30,Supplier increase,6,2019-06-02 11:06:00
583,135,125.50,EUR,2020-07-01,2020-12-31,Competitive adjustment,6,2020-06-21 16:54:00
584,135,130.90,EUR,2021-01-01,2021-06-30,Supplier increase,7,2020-12-27 10:18:00
585,135,124.50,EUR,2021-07-01,2023-12-31,Competitive adjustment,6,2021-06-24 12:34:00
586,135,126.90,EUR,2024-01-01,2026-06-30,Supplier increase,7,2023-12-23 08:12:00
