id,sku,ean,name,description,category_id,supplier_id,product_type,variant,colour,unit,case_pack,min_order_qty,weight_kg,active,discontinued_on,created_at
104,FJV-SLP-0014,6402026001049,Fjellvind Palsa Pro Sleeping Mat Black,"Fjellvind Palsa Pro Sleeping Mat for sleeping bags & mats. Black. Built for Nordic conditions, season after season.",2,1,Sleeping Mat,Black,Black,pcs,1,1,0.988,true,,2022-06-26
105,FJV-SLP-0015,6402026001056,Fjellvind Palsa Pro Sleeping Mat Lichen,Reliable sleeping mat from Fjellvind's Palsa Pro range. Lichen. A wholesale staple for outdoor retailers.,2,1,Sleeping Mat,Lichen,Lichen,pcs,6,6,0.722,true,,2023-09-24
106,FJV-SLP-0016,6402026001063,Fjellvind Palsa Pro Sleeping Mat Deep Teal,"Fjellvind Palsa Pro: a sleeping mat that balances weight, durability and price. Deep Teal. Retail-ready packaging.",2,1,Sleeping Mat,Deep Teal,Deep Teal,pcs,1,1,1.161,true,,2021-01-02
107,FJV-SLP-0017,6402026001070,Fjellvind Kero WP Sleeping Mat Midnight Blue,The Kero WP sleeping mat by Fjellvind. Midnight Blue. Popular with rental outfitters and clubs.,2,1,Sleeping Mat,Midnight Blue,Midnight Blue,pcs,6,6,0.971,true,,2022-08-13
108,FJV-SLP-0018,6402026001087,Fjellvind Kero WP Sleeping Mat Slate Grey,"Fjellvind Kero WP Sleeping Mat for sleeping bags & mats. Slate Grey. Built for Nordic conditions, season after season.",2,1,Sleeping Mat,Slate Grey,Slate Grey,pcs,1,1,0.851,true,,2023-09-06
109,FJV-SLP-0019,6402026001094,Fjellvind Kero WP Sleeping Mat Sand,Reliable sleeping mat from Fjellvind's Kero WP range. Sand. A wholesale staple for outdoor retailers.,2,1,Sleeping Mat,Sand,Sand,pcs,12,12,0.434,true,,2021-09-21
110,FJV-SLP-0020,6402026001100,Fjellvind Kaira Insulated Mat Black,"Fjellvind Kaira: a insulated mat that balances weight, durability and price. Black. Retail-ready packaging.",2,1,Insulated Mat,Black,Black,pcs,1,1,0.358,true,,2020-10-30
111,FJV-SLP-0021,6402026001117,Fjellvind Kaira Insulated Mat Sunset Yellow,The Kaira insulated mat by Fjellvind. Sunset Yellow. Popular with rental outfitters and clubs.,2,1,Insulated Mat,Sunset Yellow,Sunset Yellow,pcs,1,1,0.635,true,,2020-01-12
112,FJV-SLP-0022,6402026001124,Fjellvind Suvanto Lite Synthetic Sleeping Bag 0°C Graphite,"Fjellvind Suvanto Lite Synthetic Sleeping Bag for sleeping bags & mats. 0°C / Graphite. Built for Nordic conditions, season after season.",2,1,Synthetic Sleeping Bag,0°C,Graphite,pcs,12,12,0.727,true,,2023-06-12
113,FJV-SLP-0023,6402026001131,Fjellvind Suvanto Lite Synthetic Sleeping Bag -10°C Graphite,Reliable synthetic sleeping bag from Fjellvind's Suvanto Lite range. -10°C / Graphite. A wholesale staple for outdoor retailers.,2,1,Synthetic Sleeping Bag,-10°C,Graphite,pcs,1,1,0.952,true,,2025-05-14
114,FJV-SLP-0024,6402026001148,Fjellvind Suvanto Lite Synthetic Sleeping Bag -20°C Graphite,"Fjellvind Suvanto Lite: a synthetic sleeping bag that balances weight, durability and price. -20°C / Graphite. Retail-ready packaging.",2,1,Synthetic Sleeping Bag,-20°C,Graphite,pcs,1,1,0.844,true,,2023-10-04
115,FJV-SLP-0025,6402026001155,Fjellvind Tundra Lite Down Sleeping Bag -10°C Black,The Tundra Lite down sleeping bag by Fjellvind. -10°C / Black. Popular with rental outfitters and clubs.,2,1,Down Sleeping Bag,-10°C,Black,pcs,1,1,1.251,true,,2019-01-25
116,FJV-SLP-0026,6402026001162,Fjellvind Tundra Lite Down Sleeping Bag -5°C Black,"Fjellvind Tundra Lite Down Sleeping Bag for sleeping bags & mats. -5°C / Black. Built for Nordic conditions, season after season.",2,1,Down Sleeping Bag,-5°C,Black,pcs,1,1,2.281,true,,2021-05-20
117,FJV-SLP-0027,6402026001179,Fjellvind Varanger II Bag Liner Burnt Orange,Reliable bag liner from Fjellvind's Varanger II range. Burnt Orange. A wholesale staple for outdoor retailers.,2,1,Bag Liner,Burnt Orange,Burnt Orange,pcs,1,1,0.477,true,,2020-11-16
118,FJV-SLP-0028,6402026001186,Fjellvind Varanger II Bag Liner Deep Teal,"Fjellvind Varanger II: a bag liner that balances weight, durability and price. Deep Teal. Retail-ready packaging.",2,1,Bag Liner,Deep Teal,Deep Teal,pcs,6,6,0.651,true,,2019-10-28
119,FJV-SLP-0029,6402026001193,Fjellvind Tind WP Sleeping Mat Burnt Orange,The Tind WP sleeping mat by Fjellvind. Burnt Orange. Popular with rental outfitters and clubs.,2,1,Sleeping Mat,Burnt Orange,Burnt Orange,pcs,12,12,0.329,true,,2022-02-11
120,FJV-SLP-0030,6402026001209,Fjellvind Tind WP Sleeping Mat Graphite,"Fjellvind Tind WP Sleeping Mat for sleeping bags & mats. Graphite. Built for Nordic conditions, season after season.",2,1,Sleeping Mat,Graphite,Graphite,pcs,12,12,0.389,true,,2022-11-18
121,FJV-SLP-0031,6402026001216,Fjellvind Tind WP Sleeping Mat Ruby Red,Reliable sleeping mat from Fjellvind's Tind WP range. Ruby Red. A wholesale staple for outdoor retailers.,2,1,Sleeping Mat,Ruby Red,Ruby Red,pcs,1,1,0.520,true,,2025-09-07
122,FJV-SLP-0032,6402026001223,Fjellvind Ridge Eco Bag Liner Slate Grey,"Fjellvind Ridge Eco: a bag liner that balances weight, durability and price. Slate Grey. Retail-ready packaging.",2,1,Bag Liner,Slate Grey,Slate Grey,pcs,1,1,0.645,true,,2023-08-12
123,FJV-SLP-0033,6402026001230,Fjellvind Ridge Eco Bag Liner Petrol,The Ridge Eco bag liner by Fjellvind. Petrol. Popular with rental outfitters and clubs.,2,1,Bag Liner,Petrol,Petrol,pcs,12,12,0.534,true,,2024-05-20
124,FJV-SLP-0034,6402026001247,Fjellvind Ridge Eco Bag Liner Forest,"Fjellvind Ridge Eco Bag Liner for sleeping bags & mats. Forest. Built for Nordic conditions, season after season.",2,1,Bag Liner,Forest,Forest,pcs,1,1,0.137,true,,2020-07-26
125,FJV-SLP-0035,6402026001254,Fjellvind Kaira Sleeping Mat Petrol,Reliable sleeping mat from Fjellvind's Kaira range. Petrol. A wholesale staple for outdoor retailers.,2,1,Sleeping Mat,Petrol,Petrol,pcs,1,1,1.197,true,,2019-06-17
126,FJV-SLP-0036,6402026001261,Fjellvind Kaira Sleeping Mat Ruby Red,"Fjellvind Kaira: a sleeping mat that balances weight, durability and price. Ruby Red. Retail-ready packaging.",2,1,Sleeping Mat,Ruby Red,Ruby Red,pcs,1,1,0.371,true,,2022-03-03
127,FJV-SLP-0037,6402026001278,Fjellvind Hyrsky WP Sleeping Mat Lichen,The Hyrsky WP sleeping mat by Fjellvind. Lichen. Popular with rental outfitters and clubs.,2,1,Sleeping Mat,Lichen,Lichen,pcs,1,1,0.465,true,,2025-04-10
128,FJV-SLP-0038,6402026001285,Fjellvind Hyrsky WP Sleeping Mat Deep Teal,"Fjellvind Hyrsky WP Sleeping Mat for sleeping bags & mats. Deep Teal. Built for Nordic conditions, season after season.",2,1,Sleeping Mat,Deep Teal,Deep Teal,pcs,1,1,0.890,true,,2021-01-15
129,FJV-SLP-0039,6402026001292,Fjellvind Tind Insulated Mat Arctic White,Reliable insulated mat from Fjellvind's Tind range. Arctic White. A wholesale staple for outdoor retailers.,2,1,Insulated Mat,Arctic White,Arctic White,pcs,1,1,1.605,true,,2021-01-25
130,FJV-SLP-0040,6402026001308,Fjellvind Skog Synthetic Sleeping Bag -10°C Graphite,"Fjellvind Skog: a synthetic sleeping bag that balances weight, durability and price. -10°C / Graphite. Retail-ready packaging.",2,1,Synthetic Sleeping Bag,-10°C,Graphite,pcs,1,1,1.580,true,,2022-03-04
131,FJV-SLP-0041,6402026001315,Fjellvind Skog Synthetic Sleeping Bag -5°C Midnight Blue,The Skog synthetic sleeping bag by Fjellvind. -5°C / Midnight Blue. Popular with rental outfitters and clubs.,2,1,Synthetic Sleeping Bag,-5°C,Midnight Blue,pcs,6,6,0.353,true,,2019-04-22
132,FJV-SLP-0042,6402026001322,Fjellvind Skog Synthetic Sleeping Bag +5°C Midnight Blue,"Fjellvind Skog Synthetic Sleeping Bag for sleeping bags & mats. +5°C / Midnight Blue. Built for Nordic conditions, season after season.",2,1,Synthetic Sleeping Bag,+5°C,Midnight Blue,pcs,1,1,0.845,true,,2019-11-13
133,FJV-SLP-0043,6402026001339,Fjellvind Skog Synthetic Sleeping Bag 0°C Midnight Blue,Reliable synthetic sleeping bag from Fjellvind's Skog range. 0°C / Midnight Blue. A wholesale staple for outdoor retailers.,2,1,Synthetic Sleeping Bag,0°C,Midnight Blue,pcs,6,6,0.434,true,,2024-02-21
134,FJV-SLP-0044,6402026001346,Fjellvind Tind II Down Sleeping Bag -10°C Petrol,"Fjellvind Tind II: a down sleeping bag that balances weight, durability and price. -10°C / Petrol. Retail-ready packaging.",2,1,Down Sleeping Bag,-10°C,Petrol,pcs,12,12,0.696,true,,2023-03-12
135,FJV-SLP-0045,6402026001353,Fjellvind Tind II Down Sleeping Bag +5°C Petrol,The Tind II down sleeping bag by Fjellvind. +5°C / Petrol. Popular with rental outfitters and clubs.,2,1,Down Sleeping Bag,+5°C,Petrol,pcs,6,6,2.617,true,,2019-03-18
136,FJV-SLP-0046,6402026001360,Fjellvind Tind II Down Sleeping Bag -5°C Petrol,"Fjellvind Tind II Down Sleeping Bag for sleeping bags & mats. -5°C / Petrol. Built for Nordic conditions, season after season.",2,1,Down Sleeping Bag,-5°C,Petrol,pcs,1,1,1.095,true,,2024-08-28
137,FJV-SLP-0047,6402026001377,Fjellvind Tind II Down Sleeping Bag 0°C Petrol,Reliable down sleeping bag from Fjellvind's Tind II range. 0°C / Petrol. A wholesale staple for outdoor retailers.,2,1,Down Sleeping Bag,0°C,Petrol,pcs,1,1,2.426,true,,2026-05-01
138,FJV-SLP-0048,6402026001384,Fjellvind Tind II Down Sleeping Bag -20°C Petrol,"Fjellvind Tind II: a down sleeping bag that balances weight, durability and price. -20°C / Petrol. Retail-ready packaging.",2,1,Down Sleeping Bag,-20°C,Petrol,pcs,1,1,1.897,true,,2026-01-16
139,FJV-SLP-0049,6402026001391,Fjellvind Skog Plus Camp Pillow Midnight Blue,The Skog Plus camp pillow by Fjellvind. Midnight Blue. Popular with rental outfitters and clubs.,2,1,Camp Pillow,Midnight Blue,Midnight Blue,pcs,6,6,0.280,true,,2025-05-25
140,FJV-SLP-0050,6402026001407,Fjellvind Skog Plus Camp Pillow Slate Grey,"Fjellvind Skog Plus Camp Pillow for sleeping bags & mats. Slate Grey. Built for Nordic conditions, season after season.",2,1,Camp Pillow,Slate Grey,Slate Grey,pcs,12,12,0.503,true,,2023-05-10
141,FJV-SLP-0051,6402026001414,Fjellvind Skog Plus Camp Pillow Ruby Red,Reliable camp pillow from Fjellvind's Skog Plus range. Ruby Red. A wholesale staple for outdoor retailers.,2,1,Camp Pillow,Ruby Red,Ruby Red,pcs,6,6,0.637,true,,2019-09-13
142,FJV-SLP-0052,6402026001421,Fjellvind Skog Plus Camp Pillow Moss Green,"Fjellvind Skog Plus: a camp pillow that balances weight, durability and price. Moss Green. Retail-ready packaging.",2,1,Camp Pillow,Moss Green,Moss Green,pcs,1,1,0.132,true,,2022-02-19
143,FJV-SLP-0053,6402026001438,Fjellvind Skog Plus Camp Pillow Forest,The Skog Plus camp pillow by Fjellvind. Forest. Popular with rental outfitters and clubs.,2,1,Camp Pillow,Forest,Forest,pcs,1,1,0.308,true,,2021-03-29
144,FJV-SLP-0054,6402026001445,Fjellvind Ruska XT Sleeping Mat Moss Green,"Fjellvind Ruska XT Sleeping Mat for sleeping bags & mats. Moss Green. Built for Nordic conditions, season after season.",2,1,Sleeping Mat,Moss Green,Moss Green,pcs,1,1,0.476,true,,2022-03-24
145,FJV-SLP-0055,6402026001452,Fjellvind Ruska XT Sleeping Mat Midnight Blue,Reliable sleeping mat from Fjellvind's Ruska XT range. Midnight Blue. A wholesale staple for outdoor retailers.,2,1,Sleeping Mat,Midnight Blue,Midnight Blue,pcs,12,12,0.549,true,,2023-02-27
146,FJV-SLP-0056,6402026001469,Fjellvind Ruska XT Sleeping Mat Graphite,"Fjellvind Ruska XT: a sleeping mat that balances weight, durability and price. Graphite. Retail-ready packaging.",2,1,Sleeping Mat,Graphite,Graphite,pcs,12,12,0.264,true,,2024-01-20
147,FJV-SLP-0057,6402026001476,Fjellvind Sylarna II Sleeping Mat Moss Green,The Sylarna II sleeping mat by Fjellvind. Moss Green. Popular with rental outfitters and clubs.,2,1,Sleeping Mat,Moss Green,Moss Green,pcs,6,6,0.534,true,,2024-06-26
148,FJV-SLP-0058,6402026001483,Fjellvind Sylarna II Sleeping Mat Black,"Fjellvind Sylarna II Sleeping Mat for sleeping bags & mats. Black. Built for Nordic conditions, season after season.",2,1,Sleeping Mat,Black,Black,pcs,6,6,0.641,true,,2024-04-26
149,FJV-SLP-0059,6402026001490,Fjellvind Sylarna II Sleeping Mat Midnight Blue,Reliable sleeping mat from Fjellvind's Sylarna II range. Midnight Blue. A wholesale staple for outdoor retailers.,2,1,Sleeping Mat,Midnight Blue,Midnight Blue,pcs,6,6,0.400,true,,2024-03-10
150,FJV-SLP-0060,6402026001506,Fjellvind Nordvik Sleeping Mat Petrol,"Fjellvind Nordvik: a sleeping mat that balances weight, durability and price. Petrol. Retail-ready packaging.",2,1,Sleeping Mat,Petrol,Petrol,pcs,1,1,0.835,true,,2019-01-11
151,FJV-SLP-0061,6402026001513,Fjellvind Nordvik Sleeping Mat Lichen,The Nordvik sleeping mat by Fjellvind. Lichen. Popular with rental outfitters and clubs.,2,1,Sleeping Mat,Lichen,Lichen,pcs,6,6,0.465,true,,2024-08-21
152,FJV-SLP-0062,6402026001520,Fjellvind Nordvik Sleeping Mat Graphite,"Fjellvind Nordvik Sleeping Mat for sleeping bags & mats. Graphite. Built for Nordic conditions, season after season.",2,1,Sleeping Mat,Graphite,Graphite,pcs,1,1,0.884,true,,2021-02-25
153,FJV-SLP-0063,6402026001537,Fjellvind Hav Lite Sleeping Mat Ruby Red,Reliable sleeping mat from Fjellvind's Hav Lite range. Ruby Red. A wholesale staple for outdoor retailers.,2,1,Sleeping Mat,Ruby Red,Ruby Red,pcs,1,1,0.264,true,,2021-05-03
154,FJV-SLP-0064,6402026001544,Fjellvind Hav Lite Sleeping Mat Forest,"Fjellvind Hav Lite: a sleeping mat that balances weight, durability and price. Forest. Retail-ready packaging.",2,1,Sleeping Mat,Forest,Forest,pcs,12,12,0.946,true,,2020-08-24
155,FJV-SLP-0065,6402026001551,Fjellvind Hav Lite Sleeping Mat Ochre,The Hav Lite sleeping mat by Fjellvind. Ochre. Popular with rental outfitters and clubs.,2,1,Sleeping Mat,Ochre,Ochre,pcs,1,1,0.669,true,,2021-05-31
156,FJV-SLP-0066,6402026001568,Fjellvind Hav Lite Sleeping Mat Lichen,"Fjellvind Hav Lite Sleeping Mat for sleeping bags & mats. Lichen. Built for Nordic conditions, season after season.",2,1,Sleeping Mat,Lichen,Lichen,pcs,1,1,0.225,true,,2025-12-23
157,FJV-SLP-0067,6402026001575,Fjellvind Hav Lite Sleeping Mat Petrol,Reliable sleeping mat from Fjellvind's Hav Lite range. Petrol. A wholesale staple for outdoor retailers.,2,1,Sleeping Mat,Petrol,Petrol,pcs,1,1,0.950,true,,2024-10-11
158,FJV-SLP-0068,6402026001582,Fjellvind Hav 2.0 Sleeping Mat Graphite,"Fjellvind Hav 2.0: a sleeping mat that balances weight, durability and price. Graphite. Retail-ready packaging.",2,1,Sleeping Mat,Graphite,Graphite,pcs,12,12,0.244,true,,2025-09-15
159,FJV-SLP-0069,6402026001599,Fjellvind Hav 2.0 Sleeping Mat Sunset Yellow,The Hav 2.0 sleeping mat by Fjellvind. Sunset Yellow. Popular with rental outfitters and clubs.,2,1,Sleeping Mat,Sunset Yellow,Sunset Yellow,pcs,1,1,1.056,true,,2025-03-04
160,FJV-SLP-0070,6402026001605,Fjellvind Hav 2.0 Sleeping Mat Ochre,"Fjellvind Hav 2.0 Sleeping Mat for sleeping bags & mats. Ochre. Built for Nordic conditions, season after season.",2,1,Sleeping Mat,Ochre,Ochre,pcs,1,1,1.091,true,,2026-04-14
161,FJV-SLP-0071,6402026001612,Fjellvind Trail Plus Sleeping Mat Forest,Reliable sleeping mat from Fjellvind's Trail Plus range. Forest. A wholesale staple for outdoor retailers.,2,1,Sleeping Mat,Forest,Forest,pcs,1,1,1.157,true,,2020-07-07
162,FJV-SLP-0072,6402026001629,Fjellvind Trail Plus Sleeping Mat Ochre,"Fjellvind Trail Plus: a sleeping mat that balances weight, durability and price. Ochre. Retail-ready packaging.",2,1,Sleeping Mat,Ochre,Ochre,pcs,1,1,0.333,true,,2021-08-27
163,FJV-SLP-0073,6402026001636,Fjellvind Pallas Pro Synthetic Sleeping Bag +5°C Sand,The Pallas Pro synthetic sleeping bag by Fjellvind. +5°C / Sand. Popular with rental outfitters and clubs.,2,1,Synthetic Sleeping Bag,+5°C,Sand,pcs,12,12,1.735,true,,2024-07-13
164,FJV-SLP-0074,6402026001643,Fjellvind Pallas Pro Synthetic Sleeping Bag -5°C Sand,"Fjellvind Pallas Pro Synthetic Sleeping Bag for sleeping bags & mats. -5°C / Sand. Built for Nordic conditions, season after season.",2,1,Synthetic Sleeping Bag,-5°C,Sand,pcs,6,6,1.269,true,,2024-04-01
165,FJV-SLP-0075,6402026001650,Fjellvind Pallas Pro Synthetic Sleeping Bag -20°C Sand,Reliable synthetic sleeping bag from Fjellvind's Pallas Pro range. -20°C / Sand. A wholesale staple for outdoor retailers.,2,1,Synthetic Sleeping Bag,-20°C,Sand,pcs,1,1,1.335,true,,2023-11-15
166,FJV-SLP-0076,6402026001667,Fjellvind Pallas Pro Synthetic Sleeping Bag 0°C Sand,"Fjellvind Pallas Pro: a synthetic sleeping bag that balances weight, durability and price. 0°C / Sand. Retail-ready packaging.",2,1,Synthetic Sleeping Bag,0°C,Sand,pcs,1,1,1.131,true,,2022-05-22
167,FJV-SLP-0077,6402026001674,Fjellvind Pallas Pro Synthetic Sleeping Bag -10°C Sand,The Pallas Pro synthetic sleeping bag by Fjellvind. -10°C / Sand. Popular with rental outfitters and clubs.,2,1,Synthetic Sleeping Bag,-10°C,Sand,pcs,1,1,1.437,true,,2020-05-22
168,FJV-SLP-0078,6402026001681,Fjellvind Ridge II Insulated Mat Black,"Fjellvind Ridge II Insulated Mat for sleeping bags & mats. Black. Built for Nordic conditions, season after season.",2,1,Insulated Mat,Black,Black,pcs,1,1,1.544,true,,2019-01-05
169,FJV-SLP-0079,6402026001698,Fjellvind Vuori Eco Camp Pillow Burnt Orange,Reliable camp pillow from Fjellvind's Vuori Eco range. Burnt Orange. A wholesale staple for outdoor retailers.,2,1,Camp Pillow,Burnt Orange,Burnt Orange,pcs,1,1,0.484,true,,2024-12-07
170,FJV-SLP-0080,6402026001704,Fjellvind Vuori Eco Camp Pillow Arctic White,"Fjellvind Vuori Eco: a camp pillow that balances weight, durability and price. Arctic White. Retail-ready packaging.",2,1,Camp Pillow,Arctic White,Arctic White,pcs,12,12,0.580,true,,2019-08-20
171,FJV-PCK-0001,6402026001711,Fjellvind Vuoma Daypack 18L Lichen,The Vuoma daypack by Fjellvind. 18L / Lichen. Popular with rental outfitters and clubs.,3,1,Daypack,18L,Lichen,pcs,6,6,0.799,true,,2025-07-24
172,FJV-PCK-0002,6402026001728,Fjellvind Vuoma Daypack 28L Lichen,"Fjellvind Vuoma Daypack for backpacks & bags. 28L / Lichen. Built for Nordic conditions, season after season.",3,1,Daypack,28L,Lichen,pcs,12,12,0.254,true,,2025-10-25
173,FJV-PCK-0003,6402026001735,Fjellvind Hyrsky Dry Bag 12L Ruby Red,Reliable dry bag from Fjellvind's Hyrsky range. 12L / Ruby Red. A wholesale staple for outdoor retailers.,3,1,Dry Bag,12L,Ruby Red,pcs,1,1,0.092,true,,2020-08-20
174,FJV-PCK-0004,6402026001742,Fjellvind Hyrsky Dry Bag 28L Ruby Red,"Fjellvind Hyrsky: a dry bag that balances weight, durability and price. 28L / Ruby Red. Retail-ready packaging.",3,1,Dry Bag,28L,Ruby Red,pcs,1,1,0.188,true,,2022-09-04
175,FJV-PCK-0005,6402026001759,Fjellvind Hyrsky Dry Bag 18L Ruby Red,The Hyrsky dry bag by Fjellvind. 18L / Ruby Red. Popular with rental outfitters and clubs.,3,1,Dry Bag,18L,Ruby Red,pcs,1,1,0.433,true,,2025-02-07
176,FJV-PCK-0006,6402026001766,Fjellvind Nordvik Lite Duffel 120L Slate Grey,"Fjellvind Nordvik Lite Duffel for backpacks & bags. 120L / Slate Grey. Built for Nordic conditions, season after season.",3,1,Duffel,120L,Slate Grey,pcs,12,12,0.756,true,,2024-02-01
177,FJV-PCK-0007,6402026001773,Fjellvind Nordvik Lite Duffel 60L Slate Grey,Reliable duffel from Fjellvind's Nordvik Lite range. 60L / Slate Grey. A wholesale staple for outdoor retailers.,3,1,Duffel,60L,Slate Grey,pcs,1,1,1.138,true,,2021-05-26
178,FJV-PCK-0008,6402026001780,Fjellvind Nordvik Lite Duffel 90L Slate Grey,"Fjellvind Nordvik Lite: a duffel that balances weight, durability and price. 90L / Slate Grey. Retail-ready packaging.",3,1,Duffel,90L,Slate Grey,pcs,1,1,0.306,true,,2023-08-13
179,FJV-PCK-0009,6402026001797,Fjellvind Kulku Pro Duffel 120L Moss Green,The Kulku Pro duffel by Fjellvind. 120L / Moss Green. Popular with rental outfitters and clubs.,3,1,Duffel,120L,Moss Green,pcs,1,1,0.183,true,,2024-01-04
180,FJV-PCK-0010,6402026001803,Fjellvind Sylarna WP Dry Bag 18L Lichen,"Fjellvind Sylarna WP Dry Bag for backpacks & bags. 18L / Lichen. Built for Nordic conditions, season after season.",3,1,Dry Bag,18L,Lichen,pcs,6,6,0.580,true,,2019-08-12
181,FJV-PCK-0011,6402026001810,Fjellvind Sylarna WP Dry Bag 22L Lichen,Reliable dry bag from Fjellvind's Sylarna WP range. 22L / Lichen. A wholesale staple for outdoor retailers.,3,1,Dry Bag,22L,Lichen,pcs,12,12,0.740,true,,2023-01-20
182,FJV-PCK-0012,6402026001827,Fjellvind Sylarna WP Dry Bag 12L Lichen,"Fjellvind Sylarna WP: a dry bag that balances weight, durability and price. 12L / Lichen. Retail-ready packaging.",3,1,Dry Bag,12L,Lichen,pcs,6,6,0.143,true,,2020-06-13
183,FJV-PCK-0013,6402026001834,Fjellvind Sylarna WP Dry Bag 8L Lichen,The Sylarna WP dry bag by Fjellvind. 8L / Lichen. Popular with rental outfitters and clubs.,3,1,Dry Bag,8L,Lichen,pcs,6,6,0.480,true,,2019-08-21
184,FJV-PCK-0014,6402026001841,Fjellvind Sylarna WP Dry Bag 28L Lichen,"Fjellvind Sylarna WP Dry Bag for backpacks & bags. 28L / Lichen. Built for Nordic conditions, season after season.",3,1,Dry Bag,28L,Lichen,pcs,6,6,0.200,true,,2025-02-16
185,FJV-PCK-0015,6402026001858,Fjellvind Revontuli Daypack 18L Black,Reliable daypack from Fjellvind's Revontuli range. 18L / Black. A wholesale staple for outdoor retailers.,3,1,Daypack,18L,Black,pcs,12,12,0.379,true,,2019-11-13
186,FJV-PCK-0016,6402026001865,Fjellvind Revontuli Daypack 28L Black,"Fjellvind Revontuli: a daypack that balances weight, durability and price. 28L / Black. Retail-ready packaging.",3,1,Daypack,28L,Black,pcs,1,1,0.553,true,,2021-05-18
