id,customer_id,label,street,postal_code,city,country,delivery_instructions,is_default
345,237,Store,Havnegata 98,9008,Tromsø,NO,,true
346,238,Store,Industriveien 46,5003,Bergen,NO,,true
347,238,Second store,Havnegata 68,7010,Trondheim,NO,Leave with neighbour shop if closed,false
348,239,Store,Mannerheimintie 10,99100,Kittilä,FI,,true
349,240,Store,Hamngatan 7,582 22,Linköping,SE,Pallets only via goods entrance,true
350,241,Store,Mannerheimintie 108,70100,Kuopio,FI,Call 30 min before arrival,true
351,242,Store,Torikatu 27,65100,Vaasa,FI,Pallets only via goods entrance,true
352,243,Store,Hafenstraße 100,24103,Kiel,DE,,true
353,244,Store,Østergade 57,1050,Copenhagen,DK,Call 30 min before arrival,true
354,245,Store,Torikatu 107,20100,Turku,FI,Call 30 min before arrival,true
355,246,Store,Järnvägsgatan 113,753 10,Uppsala,SE,Call 30 min before arrival,true
356,247,Store,Norra Esplanaden 66,981 31,Kiruna,SE,"Loading bay at the back, open 7-15",true
357,248,Store,Keskuskatu 104,00100,Helsinki,FI,"Loading bay at the back, open 7-15",true
358,249,Store,Skoleveien 89,4006,Stavanger,NO,Leave with neighbour shop if closed,true
359,250,Store,Teollisuustie 29,67100,Kokkola,FI,Call 30 min before arrival,true
360,251,Store,Norra Esplanaden 29,791 71,Falun,SE,"Loading bay at the back, open 7-15",true
361,252,Store,Skolevej 33,1050,Copenhagen,DK,Call 30 min before arrival,true
362,253,Store,Fjellveien 107,0150,Oslo,NO,"Loading bay at the back, open 7-15",true
363,254,Store,Rantatie 62,33100,Tampere,FI,Call 30 min before arrival,true
364,255,Store,Mannerheimintie 10,00100,Helsinki,FI,No deliveries before 9:00,true
365,256,Store,Drottninggatan 15,111 20,Stockholm,SE,Leave with neighbour shop if closed,true
366,257,Store,Teollisuustie 57,70100,Kuopio,FI,,true
367,258,Store,Bahnhofstraße 14,24937,Flensburg,DE,"Loading bay at the back, open 7-15",true
368,259,Store,Vestergade 118,6700,Esbjerg,DK,Call 30 min before arrival,true
369,259,Second store,Nørregade 47,4000,Roskilde,DK,Leave with neighbour shop if closed,false
370,260,Store,Puistokatu 114,40100,Jyväskylä,FI,Pallets only via goods entrance,true
371,261,Store,Norra Esplanaden 11,702 11,Örebro,SE,No deliveries before 9:00,true
372,262,Store,Strandveien 1,0150,Oslo,NO,Call 30 min before arrival,true
373,262,Central warehouse,Strandveien 59,2609,Lillehammer,NO,Leave with neighbour shop if closed,false
374,263,Store,Hamngatan 65,903 26,Umeå,SE,,true
375,264,Store,Asemakatu 115,70100,Kuopio,FI,,true
376,265,Store,Torggata 37,9008,Tromsø,NO,Call 30 min before arrival,true
377,265,Second store,Storgata 102,7010,Trondheim,NO,"Loading bay at the back, open 7-15",false
378,266,Store,Tartu mnt 62,10111,Tallinn,EE,Call 30 min before arrival,true
379,266,Second store,Pärnu mnt 111,51003,Tartu,EE,,false
380,267,Store,Bahnhofstraße 78,24937,Flensburg,DE,,true
381,268,Store,Kirkegata 101,6002,Ålesund,NO,,true
382,269,Store,Nørregade 17,4000,Roskilde,DK,,true
383,269,Central warehouse,Østergade 2,6000,Kolding,DK,"Loading bay at the back, open 7-15",false
384,270,Store,Hauptstraße 84,24937,Flensburg,DE,,true
385,271,Store,Puistokatu 83,67100,Kokkola,FI,"Loading bay at the back, open 7-15",true
386,272,Store,Skoleveien 84,2609,Lillehammer,NO,,true
387,273,Store,Hamngatan 62,831 30,Östersund,SE,No deliveries before 9:00,true
388,274,Store,Torikatu 117,40100,Jyväskylä,FI,"Loading bay at the back, open 7-15",true
389,274,Second store,Rantatie 43,65100,Vaasa,FI,,false
390,275,Store,Industriveien 108,7010,Trondheim,NO,Pallets only via goods entrance,true
391,276,Store,Skolevej 109,6700,Esbjerg,DK,Call 30 min before arrival,true
392,277,Store,Hovedgaden 93,8000,Aarhus,DK,"Loading bay at the back, open 7-15",true
393,277,Second store,Skolevej 103,5000,Odense,DK,No deliveries before 9:00,false
394,278,Store,Torikatu 66,80100,Joensuu,FI,,true
395,279,Store,Strandveien 89,7010,Trondheim,NO,No deliveries before 9:00,true
396,280,Store,Keskuskatu 119,60100,Seinäjoki,FI,,true
397,281,Store,Keskuskatu 25,33100,Tampere,FI,,true
398,281,Second store,Teollisuustie 15,65100,Vaasa,FI,Pallets only via goods entrance,false
399,282,Store,Rantatie 70,70100,Kuopio,FI,"Loading bay at the back, open 7-15",true
400,283,Store,Østergade 110,8000,Aarhus,DK,Pallets only via goods entrance,true
401,284,Store,Storgatan 86,411 04,Göteborg,SE,,true
402,285,Store,Industrivägen 40,111 20,Stockholm,SE,Pallets only via goods entrance,true
403,286,Store,Torggata 4,9008,Tromsø,NO,"Loading bay at the back, open 7-15",true
404,287,Store,Teollisuustie 73,70100,Kuopio,FI,Call 30 min before arrival,true
405,288,Store,Fjällvägen 100,837 52,Åre,SE,Call 30 min before arrival,true
406,289,Store,Nørregade 32,4000,Roskilde,DK,Pallets only via goods entrance,true
407,290,Store,Skolgatan 97,972 31,Luleå,SE,Leave with neighbour shop if closed,true
408,291,Store,Puistokatu 104,99100,Kittilä,FI,Pallets only via goods entrance,true
409,292,Store,Vestergade 35,6700,Esbjerg,DK,Call 30 min before arrival,true
410,293,Store,Hovedgaden 16,4000,Roskilde,DK,,true
411,294,Store,Nørregade 82,6000,Kolding,DK,Pallets only via goods entrance,true
412,295,Store,Industriveien 29,8006,Bodø,NO,No deliveries before 9:00,true
413,295,Central warehouse,Skoleveien 8,6002,Ålesund,NO,Pallets only via goods entrance,false
414,296,Store,Mannerheimintie 99,15100,Lahti,FI,Pallets only via goods entrance,true
415,297,Store,Torggata 17,6002,Ålesund,NO,,true
416,298,Store,Hämeenkatu 13,20100,Turku,FI,Pallets only via goods entrance,true
417,299,Store,Kirkegata 83,6002,Ålesund,NO,,true
418,300,Store,Järnvägsgatan 1,981 31,Kiruna,SE,"Loading bay at the back, open 7-15",true
419,300,Second store,Drottninggatan 71,903 26,Umeå,SE,"Loading bay at the back, open 7-15",false
420,301,Store,Kauppakatu 94,70100,Kuopio,FI,Leave with neighbour shop if closed,true
421,302,Store,Asemakatu 118,65100,Vaasa,FI,,true
422,303,Store,Rantatie 40,96100,Rovaniemi,FI,Call 30 min before arrival,true
423,304,Store,Kungsgatan 26,211 20,Malmö,SE,Leave with neighbour shop if closed,true
424,305,Store,Asemakatu 119,67100,Kokkola,FI,Pallets only via goods entrance,true
425,306,Store,Industriveien 100,7010,Trondheim,NO,,true
426,307,Store,Järnvägsgatan 82,981 31,Kiruna,SE,Call 30 min before arrival,true
427,308,Store,Kungsgatan 28,852 30,Sundsvall,SE,,true
428,309,Store,Rantatie 17,00100,Helsinki,FI,"Loading bay at the back, open 7-15",true
429,310,Store,Torikatu 64,20100,Turku,FI,Pallets only via goods entrance,true
430,311,Store,Järnvägsgatan 49,831 30,Östersund,SE,,true
431,311,Second store,Kungsgatan 117,652 24,Karlstad,SE,"Loading bay at the back, open 7-15",false
432,312,Store,Industriveien 19,4006,Stavanger,NO,Pallets only via goods entrance,true
433,313,Store,Yliopistonkatu 45,20100,Turku,FI,,true
434,314,Store,Storgatan 27,753 10,Uppsala,SE,Pallets only via goods entrance,true
435,315,Store,Skolevej 36,6000,Kolding,DK,Call 30 min before arrival,true
436,316,Store,Storgatan 58,753 10,Uppsala,SE,Call 30 min before arrival,true
437,317,Store,Rantatie 97,96100,Rovaniemi,FI,Pallets only via goods entrance,true
438,318,Store,Havnegata 12,8006,Bodø,NO,,true
439,318,Second store,Torggata 60,6002,Ålesund,NO,No deliveries before 9:00,false
440,319,Store,Kungsgatan 111,791 71,Falun,SE,,true
441,320,Store,Bahnhofstraße 95,80331,Munich,DE,,true
442,321,Store,Kungsgatan 119,111 20,Stockholm,SE,Pallets only via goods entrance,true
443,322,Store,Havnevej 82,4000,Roskilde,DK,Leave with neighbour shop if closed,true
444,323,Store,Fjällvägen 63,837 52,Åre,SE,Call 30 min before arrival,true
445,324,Store,Storgata 9,9008,Tromsø,NO,,true
446,325,Store,Nørregade 72,5000,Odense,DK,Leave with neighbour shop if closed,true
447,326,Store,Nørregade 24,6000,Kolding,DK,,true
448,327,Store,Rantatie 29,02100,Espoo,FI,,true
449,328,Store,Drottninggatan 46,753 10,Uppsala,SE,,true
450,329,Store,Yliopistonkatu 40,60100,Seinäjoki,FI,No deliveries before 9:00,true
451,330,Store,Hovedgaden 60,9000,Aalborg,DK,,true
452,331,Store,Asemakatu 43,13100,Hämeenlinna,FI,No deliveries before 9:00,true
453,332,Store,Torggata 98,3015,Drammen,NO,Pallets only via goods entrance,true
454,333,Store,Kungsgatan 3,803 20,Gävle,SE,Call 30 min before arrival,true
455,334,Store,Kauppakatu 111,13100,Hämeenlinna,FI,"Loading bay at the back, open 7-15",true
456,335,Store,Hamngatan 55,411 04,Göteborg,SE,Call 30 min before arrival,true
457,336,Store,Drottninggatan 20,111 20,Stockholm,SE,Pallets only via goods entrance,true
458,337,Store,Nørregade 60,4000,Roskilde,DK,Pallets only via goods entrance,true
459,338,Store,Storgatan 97,803 20,Gävle,SE,Pallets only via goods entrance,true
460,339,Store,Nørregade 21,4000,Roskilde,DK,Leave with neighbour shop if closed,true
461,340,Store,Drottninggatan 117,852 30,Sundsvall,SE,,true
462,341,Store,Skolgatan 120,972 31,Luleå,SE,Call 30 min before arrival,true
463,342,Store,Norra Esplanaden 82,411 04,Göteborg,SE,Call 30 min before arrival,true
464,343,Store,Hovedgaden 64,8000,Aarhus,DK,Call 30 min before arrival,true
465,344,Store,Hauptstraße 78,10115,Berlin,DE,No deliveries before 9:00,true
466,345,Store,Industriveien 102,6002,Ålesund,NO,Pallets only via goods entrance,true
467,346,Store,Skoleveien 7,2609,Lillehammer,NO,,true
468,347,Store,Teollisuustie 77,00100,Helsinki,FI,"Loading bay at the back, open 7-15",true
469,348,Store,Kungsgatan 91,111 20,Stockholm,SE,Pallets only via goods entrance,true
470,349,Store,Havnevej 84,8000,Aarhus,DK,Leave with neighbour shop if closed,true
471,350,Store,Skolevej 5,4000,Roskilde,DK,Pallets only via goods entrance,true
472,351,Store,Järnvägsgatan 16,111 20,Stockholm,SE,No deliveries before 9:00,true
473,351,Central warehouse,Fjällvägen 33,837 52,Åre,SE,,false
474,352,Store,Østergade 111,1050,Copenhagen,DK,Pallets only via goods entrance,true
475,353,Store,Mannerheimintie 63,60100,Seinäjoki,FI,Call 30 min before arrival,true
476,354,Store,Puistokatu 11,93600,Kuusamo,FI,,true
477,355,Store,Skolgatan 1,753 10,Uppsala,SE,Leave with neighbour shop if closed,true
478,356,Store,Strandveien 20,7010,Trondheim,NO,Leave with neighbour shop if closed,true
479,357,Store,Torikatu 53,65100,Vaasa,FI,Call 30 min before arrival,true
480,357,Second store,Torikatu 18,65100,Vaasa,FI,,false
481,358,Store,Storgatan 66,582 22,Linköping,SE,No deliveries before 9:00,true
482,358,Second store,Drottninggatan 65,852 30,Sundsvall,SE,,false
483,359,Store,Sadama tn 39,10111,Tallinn,EE,Pallets only via goods entrance,true
484,360,Store,Bahnhofstraße 31,10115,Berlin,DE,,true
485,361,Store,Industrivej 43,1050,Copenhagen,DK,Leave with neighbour shop if closed,true
486,362,Store,Storgata 116,9510,Alta,NO,,true
487,362,Second store,Industriveien 65,6002,Ålesund,NO,Call 30 min before arrival,false
488,363,Store,Storgatan 25,791 71,Falun,SE,Leave with neighbour shop if closed,true
489,364,Store,Drottninggatan 48,582 22,Linköping,SE,Leave with neighbour shop if closed,true
490,365,Store,Drottninggatan 70,702 11,Örebro,SE,"Loading bay at the back, open 7-15",true
491,366,Store,Hämeenkatu 6,20100,Turku,FI,No deliveries before 9:00,true
492,367,Store,Hovedgaden 111,6700,Esbjerg,DK,"Loading bay at the back, open 7-15",true
493,368,Store,Fjellveien 69,9510,Alta,NO,,true
494,369,Store,Fjellveien 49,9008,Tromsø,NO,"Loading bay at the back, open 7-15",true
495,370,Store,Nørregade 75,5000,Odense,DK,No deliveries before 9:00,true
496,370,Second store,Vestergade 93,4000,Roskilde,DK,No deliveries before 9:00,false
497,371,Store,Kauppakatu 119,40100,Jyväskylä,FI,"Loading bay at the back, open 7-15",true
498,372,Store,Hamngatan 37,837 52,Åre,SE,Call 30 min before arrival,true
499,372,Second store,Drottninggatan 38,981 31,Kiruna,SE,"Loading bay at the back, open 7-15",false
500,373,Store,Drottninggatan 78,702 11,Örebro,SE,Call 30 min before arrival,true
501,374,Store,Industrivägen 51,211 20,Malmö,SE,No deliveries before 9:00,true
502,375,Store,Storgata 50,8006,Bodø,NO,,true
503,376,Store,Fjällvägen 54,831 30,Östersund,SE,Call 30 min before arrival,true
504,377,Store,Fjellveien 41,4610,Kristiansand,NO,,true
505,378,Store,Vestergade 17,5000,Odense,DK,Pallets only via goods entrance,true
506,378,Second store,Industrivej 45,6700,Esbjerg,DK,,false
507,379,Store,Vestergade 94,6000,Kolding,DK,Pallets only via goods entrance,true
508,380,Store,Skolgatan 67,702 11,Örebro,SE,,true
509,381,Store,Rantatie 22,00100,Helsinki,FI,No deliveries before 9:00,true
510,382,Store,Narva mnt 62,51003,Tartu,EE,Call 30 min before arrival,true
511,383,Store,Industriveien 3,2317,Hamar,NO,"Loading bay at the back, open 7-15",true
512,384,Store,Rantatie 28,00100,Helsinki,FI,,true
513,385,Store,Strandveien 84,9008,Tromsø,NO,,true
514,386,Store,Hämeenkatu 2,40100,Jyväskylä,FI,,true
515,387,Store,Havnegata 117,9510,Alta,NO,"Loading bay at the back, open 7-15",true
516,388,Store,Narva mnt 80,51003,Tartu,EE,,true
517,389,Store,Havnegata 60,8006,Bodø,NO,"Loading bay at the back, open 7-15",true
518,390,Store,Skoleveien 91,2317,Hamar,NO,"Loading bay at the back, open 7-15",true
519,391,Store,Havnevej 8,4000,Roskilde,DK,Pallets only via goods entrance,true
520,392,Store,Kirkegata 116,5003,Bergen,NO,Call 30 min before arrival,true
521,393,Store,Keskuskatu 106,20100,Turku,FI,Pallets only via goods entrance,true
522,394,Store,Teollisuustie 28,99100,Kittilä,FI,Leave with neighbour shop if closed,true
523,394,Second store,Teollisuustie 29,33100,Tampere,FI,,false
524,395,Store,Storgata 53,4006,Stavanger,NO,,true
525,396,Store,Torggata 4,4610,Kristiansand,NO,Pallets only via goods entrance,true
526,397,Store,Rantatie 41,90100,Oulu,FI,,true
527,398,Store,Pärnu mnt 16,80010,Pärnu,EE,No deliveries before 9:00,true
528,399,Store,Havnegata 116,9008,Tromsø,NO,,true
529,400,Store,Norra Esplanaden 9,837 52,Åre,SE,,true
530,401,Store,Hämeenkatu 40,15100,Lahti,FI,,true
531,401,Second store,Torikatu 49,00100,Helsinki,FI,Leave with neighbour shop if closed,false
532,402,Store,Industrivej 49,8000,Aarhus,DK,,true
533,402,Second store,Nørregade 80,1050,Copenhagen,DK,No deliveries before 9:00,false
534,403,Store,Rantatie 71,93600,Kuusamo,FI,,true
535,404,Store,Puistokatu 8,00100,Helsinki,FI,Pallets only via goods entrance,true
536,405,Store,Norra Esplanaden 105,903 26,Umeå,SE,Leave with neighbour shop if closed,true
537,406,Store,Skolgatan 105,411 04,Göteborg,SE,Call 30 min before arrival,true
538,407,Store,Norra Esplanaden 1,981 31,Kiruna,SE,No deliveries before 9:00,true
539,408,Store,Narva mnt 112,80010,Pärnu,EE,Leave with neighbour shop if closed,true
540,409,Store,Hämeenkatu 89,80100,Joensuu,FI,Pallets only via goods entrance,true
541,410,Store,Kungsgatan 8,903 26,Umeå,SE,"Loading bay at the back, open 7-15",true
542,411,Store,Havnevej 20,9000,Aalborg,DK,Call 30 min before arrival,true
543,412,Store,Puistokatu 95,93600,Kuusamo,FI,,true
544,413,Store,Hamngatan 113,837 52,Åre,SE,,true
545,414,Store,Vestergade 77,1050,Copenhagen,DK,,true
546,415,Store,Torikatu 40,15100,Lahti,FI,Call 30 min before arrival,true
547,416,Store,Järnvägsgatan 66,831 30,Östersund,SE,No deliveries before 9:00,true
548,417,Store,Drottninggatan 55,582 22,Linköping,SE,"Loading bay at the back, open 7-15",true
549,418,Store,Drottninggatan 93,652 24,Karlstad,SE,No deliveries before 9:00,true
550,419,Store,Hämeenkatu 39,20100,Turku,FI,,true
551,419,Second store,Keskuskatu 18,15100,Lahti,FI,Leave with neighbour shop if closed,false
552,420,Store,Industriveien 46,0150,Oslo,NO,,true
553,421,Store,Kooli tn 119,51003,Tartu,EE,,true
554,422,Store,Torikatu 93,00100,Helsinki,FI,"Loading bay at the back, open 7-15",true
555,423,Store,Keskuskatu 62,70100,Kuopio,FI,"Loading bay at the back, open 7-15",true
556,424,Store,Tartu mnt 80,10111,Tallinn,EE,No deliveries before 9:00,true
557,425,Store,Hauptstraße 18,10115,Berlin,DE,Pallets only via goods entrance,true
558,426,Store,Industrivägen 108,791 71,Falun,SE,Pallets only via goods entrance,true
559,427,Store,Fjällvägen 5,111 20,Stockholm,SE,No deliveries before 9:00,true
560,428,Store,Kungsgatan 8,903 26,Umeå,SE,Leave with neighbour shop if closed,true
561,428,Second store,Norra Esplanaden 15,582 22,Linköping,SE,,false
562,429,Store,Puistokatu 69,20100,Turku,FI,Pallets only via goods entrance,true
563,430,Store,Teollisuustie 99,02100,Espoo,FI,Call 30 min before arrival,true
564,431,Store,Hamngatan 55,972 31,Luleå,SE,Pallets only via goods entrance,true
565,432,Store,Hamngatan 16,803 20,Gävle,SE,,true
566,433,Store,Skolgatan 58,652 24,Karlstad,SE,Leave with neighbour shop if closed,true
567,434,Store,Torggata 24,5003,Bergen,NO,,true
568,435,Store,Storgatan 115,211 20,Malmö,SE,Pallets only via goods entrance,true
569,436,Store,Kirkegata 31,7010,Trondheim,NO,"Loading bay at the back, open 7-15",true
570,437,Store,Hafenstraße 109,24103,Kiel,DE,No deliveries before 9:00,true
571,438,Store,Pärnu mnt 84,10111,Tallinn,EE,No deliveries before 9:00,true
572,439,Store,Storgatan 20,972 31,Luleå,SE,,true
573,439,Second store,Norra Esplanaden 33,211 20,Malmö,SE,Pallets only via goods entrance,false
574,440,Store,Rantatie 80,15100,Lahti,FI,Call 30 min before arrival,true
575,441,Store,Bahnhofstraße 38,24103,Kiel,DE,Leave with neighbour shop if closed,true
576,442,Store,Storgata 91,9008,Tromsø,NO,Pallets only via goods entrance,true
577,443,Store,Bahnhofstraße 40,10115,Berlin,DE,No deliveries before 9:00,true
578,444,Store,Skolevej 93,5000,Odense,DK,,true
579,445,Store,Industrivägen 45,831 30,Östersund,SE,Call 30 min before arrival,true
580,445,Central warehouse,Kungsgatan 62,211 20,Malmö,SE,No deliveries before 9:00,false
581,445,Second store,Drottninggatan 51,803 20,Gävle,SE,Pallets only via goods entrance,false
582,446,Store,Puistokatu 44,70100,Kuopio,FI,"Loading bay at the back, open 7-15",true
583,446,Second store,Kauppakatu 79,90100,Oulu,FI,Pallets only via goods entrance,false
584,447,Store,Hafenstraße 83,24103,Kiel,DE,,true
585,448,Store,Narva mnt 110,51003,Tartu,EE,No deliveries before 9:00,true
586,449,Store,Storgatan 86,582 22,Linköping,SE,Pallets only via goods entrance,true
587,450,Store,Skolgatan 23,837 52,Åre,SE,"Loading bay at the back, open 7-15",true
588,450,Second store,Kungsgatan 39,652 24,Karlstad,SE,No deliveries before 9:00,false
589,451,Store,Skolevej 22,4000,Roskilde,DK,Pallets only via goods entrance,true
590,452,Store,Kirkegata 12,8006,Bodø,NO,,true
591,453,Store,Torggata 77,9510,Alta,NO,Pallets only via goods entrance,true
592,453,Central warehouse,Industriveien 4,2317,Hamar,NO,"Loading bay at the back, open 7-15",false
593,454,Store,Drottninggatan 96,903 26,Umeå,SE,"Loading bay at the back, open 7-15",true
594,454,Central warehouse,Hamngatan 45,702 11,Örebro,SE,Leave with neighbour shop if closed,false
595,455,Store,Torggata 5,2317,Hamar,NO,No deliveries before 9:00,true
596,456,Store,Teollisuustie 117,02100,Espoo,FI,,true
