id,product_id,warehouse_id,moved_at,movement_type,quantity,reference,balance_after
348,565,2,2025-07-03 15:28:10,RECEIPT,20,PO-2025-15156,20
349,42,3,2025-07-03 15:28:57,SHIPMENT,-8,SH-2025-000030,4
350,637,3,2025-07-03 15:28:57,SHIPMENT,-2,SH-2025-000030,10
351,1391,3,2025-07-03 15:28:57,SHIPMENT,-12,SH-2025-000030,54
352,1591,1,2025-07-03 15:39:33,RECEIPT,84,PO-2025-23963,84
353,193,1,2025-07-03 16:35:06,SHIPMENT,-5,SH-2025-000156,30
354,260,1,2025-07-03 16:35:06,SHIPMENT,-2,SH-2025-000156,4
355,488,1,2025-07-03 16:35:06,SHIPMENT,-4,SH-2025-000156,20
356,937,1,2025-07-03 16:35:06,SHIPMENT,-12,SH-2025-000156,30
357,1749,1,2025-07-03 16:35:06,SHIPMENT,-24,SH-2025-000156,18
358,1307,2,2025-07-03 16:42:35,SHIPMENT,-12,SH-2025-000380,29
359,2920,2,2025-07-03 16:42:35,SHIPMENT,-10,SH-2025-000380,24
360,1620,3,2025-07-03 16:51:02,RECEIPT,16,PO-2025-24214,16
361,1253,2,2025-07-03 17:04:50,SHIPMENT,-5,SH-2025-000305,13
362,1386,1,2025-07-03 18:33:35,RECEIPT,84,PO-2025-22317,84
363,1471,2,2025-07-03 22:04:17,RECEIPT,14,PO-2025-22971,14
364,1626,3,2025-07-04 01:04:26,RECEIPT,22,PO-2025-24330,22
365,1680,2,2025-07-04 01:08:49,RECEIPT,192,PO-2025-24669,192
366,73,2,2025-07-04 01:35:27,RECEIPT,42,PO-2025-10583,42
367,1569,2,2025-07-04 03:09:20,RECEIPT,12,PO-2025-23825,12
368,488,2,2025-07-04 03:09:38,RECEIPT,36,PO-2025-14392,36
369,2422,2,2025-07-04 04:05:09,RECEIPT,24,PO-2025-30675,24
370,5,2,2025-07-04 04:08:49,RECEIPT,5,PO-2025-10031,5
371,2561,2,2025-07-04 04:09:38,RECEIPT,12,PO-2025-31806,12
372,2897,1,2025-07-04 04:13:28,RECEIPT,24,PO-2025-34811,24
373,2422,3,2025-07-04 04:18:28,RECEIPT,19,PO-2025-30684,19
374,1323,2,2025-07-04 05:00:15,RECEIPT,132,PO-2025-21787,132
375,2109,2,2025-07-04 05:02:55,RECEIPT,48,PO-2025-28251,48
376,771,2,2025-07-04 05:08:49,RECEIPT,48,PO-2025-16970,48
377,2651,1,2025-07-04 05:13:28,RECEIPT,73,PO-2025-32746,73
378,2160,1,2025-07-04 05:48:46,RECEIPT,16,PO-2025-28611,16
379,284,2,2025-07-04 06:18:19,RECEIPT,60,PO-2025-12590,60
380,392,1,2025-07-04 06:18:55,RECEIPT,20,PO-2025-13434,20
381,1742,2,2025-07-04 06:23:22,RECEIPT,96,PO-2025-25169,96
382,556,2,2025-07-04 06:51:53,RECEIPT,6,PO-2025-15042,6
383,2370,1,2025-07-04 07:08:02,RECEIPT,252,PO-2025-30283,252
384,900,1,2025-07-04 07:09:14,RECEIPT,51,PO-2025-18062,51
385,1153,2,2025-07-04 07:09:38,RECEIPT,25,PO-2025-20071,25
386,1633,2,2025-07-04 07:31:32,RECEIPT,78,PO-2025-24391,78
387,538,1,2025-07-04 07:48:36,RECEIPT,20,PO-2025-14890,20
388,644,1,2025-07-04 07:48:46,RECEIPT,29,PO-2025-15812,29
389,1824,2,2025-07-04 08:03:19,RECEIPT,204,PO-2025-25916,204
390,1894,2,2025-07-04 08:13:41,RECEIPT,60,PO-2025-26470,60
391,1984,3,2025-07-04 08:26:47,RECEIPT,8,PO-2025-27258,8
392,2051,2,2025-07-04 08:45:01,RECEIPT,18,PO-2025-27797,18
393,2645,1,2025-07-04 08:48:36,RECEIPT,1,PO-2025-32619,1
394,134,2,2025-07-04 09:02:55,RECEIPT,192,PO-2025-11058,192
395,2869,2,2025-07-04 09:03:26,RECEIPT,8,PO-2025-34436,8
396,558,3,2025-07-04 09:23:23,SHIPMENT,-4,SH-2025-000357,12
397,657,3,2025-07-04 09:23:23,SHIPMENT,-2,SH-2025-000357,0
398,1178,2,2025-07-04 09:24:01,SHIPMENT,-30,SH-2025-000203,0
399,2944,2,2025-07-04 09:24:01,SHIPMENT,-12,SH-2025-000203,66
400,848,2,2025-07-04 09:33:41,RECEIPT,26,PO-2025-17689,26
401,3096,2,2025-07-04 09:54:40,RECEIPT,13,PO-2025-36621,13
402,2179,2,2025-07-04 10:12:33,RECEIPT,96,PO-2025-28789,96
403,1009,2,2025-07-04 10:13:41,RECEIPT,30,PO-2025-18914,30
404,1282,2,2025-07-04 10:14:32,RECEIPT,33,PO-2025-21345,33
405,1148,1,2025-07-04 10:30:49,RECEIPT,10,PO-2025-20021,10
406,1141,3,2025-07-04 10:34:16,SHIPMENT,-24,SH-2025-000525,36
407,235,1,2025-07-04 10:34:59,RECEIPT,360,PO-2025-12027,360
408,2794,2,2025-07-04 10:45:01,RECEIPT,19,PO-2025-33914,19
409,518,2,2025-07-04 10:50:43,RECEIPT,9,PO-2025-14746,9
410,1230,2,2025-07-04 11:05:12,SHIPMENT,-12,SH-2025-000524,0
411,2057,2,2025-07-04 11:05:12,SHIPMENT,-5,SH-2025-000524,6
412,2902,2,2025-07-04 11:05:12,SHIPMENT,-36,SH-2025-000524,72
413,2670,2,2025-07-04 11:10:21,RECEIPT,42,PO-2025-32942,42
414,2411,2,2025-07-04 11:16:11,RECEIPT,15,PO-2025-30581,15
415,582,2,2025-07-04 11:20:08,SHIPMENT,-6,SH-2025-000064,41
416,1542,2,2025-07-04 11:20:08,SHIPMENT,-1,SH-2025-000064,14
417,2491,1,2025-07-04 11:23:39,RECEIPT,9,PO-2025-31238,9
418,348,1,2025-07-04 11:33:01,SHIPMENT,-3,SH-2025-000197,23
419,2252,1,2025-07-04 11:33:01,SHIPMENT,-8,SH-2025-000197,6
420,539,2,2025-07-04 11:40:52,RECEIPT,56,PO-2025-14947,56
421,236,1,2025-07-04 11:46:57,RECEIPT,21,PO-2025-12034,21
422,2015,1,2025-07-04 11:46:57,RECEIPT,48,PO-2025-27481,48
423,896,2,2025-07-04 11:49:29,RECEIPT,108,PO-2025-18030,108
424,1591,2,2025-07-04 11:51:49,SHIPMENT,-6,SH-2025-000419,0
425,2803,2,2025-07-04 11:51:49,SHIPMENT,-4,SH-2025-000419,0
426,2145,1,2025-07-04 11:52:25,RECEIPT,14,PO-2025-28510,14
427,673,1,2025-07-04 11:57:11,SHIPMENT,-20,SH-2025-000332,28
428,677,1,2025-07-04 11:57:11,SHIPMENT,-5,SH-2025-000332,17
429,730,1,2025-07-04 11:57:11,SHIPMENT,-1,SH-2025-000332,7
430,1184,1,2025-07-04 11:57:11,SHIPMENT,-18,SH-2025-000332,48
431,2277,1,2025-07-04 11:57:11,SHIPMENT,-36,SH-2025-000332,168
432,2534,1,2025-07-04 11:57:11,SHIPMENT,-24,SH-2025-000332,108
433,2967,1,2025-07-04 11:57:11,SHIPMENT,-1,SH-2025-000332,0
434,2630,1,2025-07-04 12:13:28,RECEIPT,12,PO-2025-32451,12
435,270,1,2025-07-04 12:18:55,RECEIPT,27,PO-2025-12352,27
436,1678,2,2025-07-04 12:28:10,RECEIPT,2,PO-2025-24658,2
437,337,2,2025-07-04 12:33:17,RECEIPT,6,PO-2025-12953,6
438,3099,2,2025-07-04 12:33:17,RECEIPT,33,PO-2025-36634,33
439,93,1,2025-07-04 12:34:52,SHIPMENT,-3,SH-2025-000134,15
440,1220,1,2025-07-04 12:34:52,SHIPMENT,-3,SH-2025-000134,8
441,1304,1,2025-07-04 12:34:52,SHIPMENT,-6,SH-2025-000134,11
442,1601,1,2025-07-04 12:34:52,SHIPMENT,-2,SH-2025-000134,19
443,1710,1,2025-07-04 12:34:52,SHIPMENT,-5,SH-2025-000134,14
444,274,1,2025-07-04 12:53:54,SHIPMENT,-24,SH-2025-000582,0
445,433,1,2025-07-04 12:53:54,SHIPMENT,-4,SH-2025-000582,0
446,650,1,2025-07-04 12:53:54,SHIPMENT,-2,SH-2025-000582,0
447,2905,1,2025-07-04 12:53:54,SHIPMENT,-8,SH-2025-000582,7
448,42,2,2025-07-04 13:10:50,SHIPMENT,-6,SH-2025-000242,3
449,257,2,2025-07-04 13:10:50,SHIPMENT,-20,SH-2025-000242,5
450,480,2,2025-07-04 13:10:50,SHIPMENT,-18,SH-2025-000242,90
451,500,2,2025-07-04 13:10:50,SHIPMENT,-4,SH-2025-000242,22
452,2352,2,2025-07-04 13:10:50,SHIPMENT,-6,SH-2025-000242,0
453,2465,2,2025-07-04 13:10:50,SHIPMENT,-24,SH-2025-000242,0
454,2465,2,2025-07-04 13:11:50,RECEIPT,72,PO-2025-31045,72
455,42,1,2025-07-04 13:23:23,SHIPMENT,-2,SH-2025-000503,38
456,227,1,2025-07-04 13:23:23,SHIPMENT,-2,SH-2025-000503,17
457,1660,1,2025-07-04 13:23:23,SHIPMENT,-1,SH-2025-000503,21
458,1708,1,2025-07-04 13:23:23,SHIPMENT,-12,SH-2025-000503,0
459,2272,1,2025-07-04 13:23:23,SHIPMENT,-48,SH-2025-000503,252
460,1555,1,2025-07-04 13:43:23,RECEIPT,12,PO-2025-23733,12
461,290,2,2025-07-04 13:50:34,SHIPMENT,-4,SH-2025-000597,32
462,2027,3,2025-07-04 14:17:59,RECEIPT,15,PO-2025-27583,15
463,728,1,2025-07-04 14:21:07,RECEIPT,9,PO-2025-16542,9
464,2890,2,2025-07-04 14:45:41,RECEIPT,12,PO-2025-34670,12
465,537,2,2025-07-04 14:49:29,SHIPMENT,-4,SH-2025-000288,17
466,2612,2,2025-07-04 14:49:29,SHIPMENT,-2,SH-2025-000288,28
467,1061,2,2025-07-04 15:12:33,RECEIPT,9,PO-2025-19261,9
468,695,1,2025-07-04 15:14:11,SHIPMENT,-12,SH-2025-000356,21
469,775,1,2025-07-04 15:14:11,SHIPMENT,-8,SH-2025-000356,0
470,1184,1,2025-07-04 15:14:11,SHIPMENT,-18,SH-2025-000356,30
471,1330,1,2025-07-04 15:14:11,SHIPMENT,-12,SH-2025-000356,0
472,2887,1,2025-07-04 15:14:11,SHIPMENT,-20,SH-2025-000356,2
473,240,2,2025-07-04 15:35:01,SHIPMENT,-12,SH-2025-000421,12
474,347,2,2025-07-04 15:35:01,SHIPMENT,-12,SH-2025-000421,0
475,663,2,2025-07-04 15:35:01,SHIPMENT,-24,SH-2025-000421,0
476,1767,2,2025-07-04 15:35:01,SHIPMENT,-3,SH-2025-000421,20
477,2030,2,2025-07-04 15:35:01,SHIPMENT,-6,SH-2025-000421,0
478,2031,2,2025-07-04 15:35:01,SHIPMENT,-3,SH-2025-000421,16
479,2226,2,2025-07-04 15:35:01,SHIPMENT,-24,SH-2025-000421,144
480,2919,2,2025-07-04 15:35:01,SHIPMENT,-3,SH-2025-000421,26
481,942,2,2025-07-04 15:52:57,SHIPMENT,-12,SH-2025-000316,34
482,793,2,2025-07-04 16:14:13,SHIPMENT,-2,SH-2025-000098,0
483,1485,2,2025-07-04 16:14:13,SHIPMENT,-12,SH-2025-000098,42
484,1759,2,2025-07-04 16:14:13,SHIPMENT,-1,SH-2025-000098,27
485,1828,2,2025-07-04 16:14:13,SHIPMENT,-24,SH-2025-000098,96
486,949,1,2025-07-04 16:18:49,SHIPMENT,-8,SH-2025-000023,23
487,2014,1,2025-07-04 16:18:49,SHIPMENT,-10,SH-2025-000023,18
488,2204,1,2025-07-04 16:18:49,SHIPMENT,-12,SH-2025-000023,2
489,2533,1,2025-07-04 16:18:49,SHIPMENT,-1,SH-2025-000023,21
490,34,2,2025-07-04 16:34:27,SHIPMENT,-4,SH-2025-000325,0
491,80,2,2025-07-04 16:34:27,SHIPMENT,-24,SH-2025-000325,0
492,394,2,2025-07-04 16:34:27,SHIPMENT,-10,SH-2025-000325,25
493,510,2,2025-07-04 16:34:27,SHIPMENT,-18,SH-2025-000325,72
494,842,2,2025-07-04 16:34:27,SHIPMENT,-1,SH-2025-000325,0
495,1479,2,2025-07-04 16:34:27,SHIPMENT,-48,SH-2025-000325,96
496,1620,2,2025-07-04 16:34:27,SHIPMENT,-6,SH-2025-000325,9
497,1634,2,2025-07-04 16:34:27,SHIPMENT,-96,SH-2025-000325,0
498,2075,2,2025-07-04 16:34:27,SHIPMENT,-24,SH-2025-000325,72
499,2465,2,2025-07-04 16:34:27,SHIPMENT,-12,SH-2025-000325,60
500,2630,2,2025-07-04 16:34:27,SHIPMENT,-6,SH-2025-000325,0
501,2807,2,2025-07-04 16:34:27,SHIPMENT,-5,SH-2025-000325,0
502,80,2,2025-07-04 16:35:27,RECEIPT,96,PO-2025-10631,96
503,44,1,2025-07-04 16:39:33,SHIPMENT,-4,SH-2025-000297,0
504,1591,1,2025-07-04 16:39:33,SHIPMENT,-30,SH-2025-000297,54
505,1886,1,2025-07-04 16:39:33,SHIPMENT,-2,SH-2025-000297,10
506,1896,1,2025-07-04 16:39:33,SHIPMENT,-10,SH-2025-000297,0
507,2005,1,2025-07-04 16:39:33,SHIPMENT,-3,SH-2025-000297,1
508,3081,1,2025-07-04 16:39:33,SHIPMENT,-18,SH-2025-000297,12
509,44,1,2025-07-04 16:40:33,RECEIPT,14,PO-2025-10365,14
510,1924,1,2025-07-04 16:43:23,RECEIPT,6,PO-2025-26768,6
511,2701,1,2025-07-04 17:43:23,RECEIPT,24,PO-2025-33181,24
512,1632,3,2025-07-04 18:15:11,RECEIPT,32,PO-2025-24383,32
513,41,1,2025-07-04 18:27:15,SHIPMENT,-20,SH-2025-000044,13
514,69,1,2025-07-04 18:27:15,SHIPMENT,-24,SH-2025-000044,0
515,1253,1,2025-07-04 18:27:15,SHIPMENT,-8,SH-2025-000044,10
516,1292,1,2025-07-04 18:27:15,SHIPMENT,-20,SH-2025-000044,38
517,1781,1,2025-07-04 18:27:15,SHIPMENT,-12,SH-2025-000044,0
518,367,2,2025-07-04 18:37:54,SHIPMENT,-20,SH-2025-000335,18
519,608,2,2025-07-04 18:37:54,SHIPMENT,-1,SH-2025-000335,11
520,1002,2,2025-07-04 18:37:54,SHIPMENT,-20,SH-2025-000335,12
521,1747,2,2025-07-04 18:37:54,SHIPMENT,-30,SH-2025-000335,84
522,978,1,2025-07-05 01:22:34,RECEIPT,96,PO-2025-18721,96
523,1986,2,2025-07-05 04:09:38,RECEIPT,90,PO-2025-27276,90
524,718,2,2025-07-05 05:19:51,RECEIPT,156,PO-2025-16457,156
525,2611,2,2025-07-05 05:26:28,RECEIPT,25,PO-2025-32289,25
526,2465,1,2025-07-05 05:34:59,RECEIPT,168,PO-2025-31031,168
527,1254,3,2025-07-05 05:44:54,RECEIPT,11,PO-2025-21138,11
528,1333,1,2025-07-05 05:48:46,RECEIPT,40,PO-2025-21908,40
529,2545,2,2025-07-05 06:18:19,RECEIPT,11,PO-2025-31677,11
530,3014,1,2025-07-05 06:18:56,RECEIPT,8,PO-2025-35989,8
531,1843,1,2025-07-05 06:37:18,RECEIPT,24,PO-2025-26072,24
532,815,2,2025-07-05 06:54:40,RECEIPT,12,PO-2025-17379,12
533,2144,2,2025-07-05 07:00:15,RECEIPT,26,PO-2025-28506,26
534,1336,2,2025-07-05 07:05:46,RECEIPT,9,PO-2025-21943,9
535,415,1,2025-07-05 07:09:14,RECEIPT,96,PO-2025-13617,96
536,601,2,2025-07-05 07:09:38,RECEIPT,36,PO-2025-15453,36
537,523,1,2025-07-05 07:18:55,RECEIPT,24,PO-2025-14779,24
538,665,2,2025-07-05 07:20:41,RECEIPT,48,PO-2025-16021,48
539,1822,2,2025-07-05 07:26:28,RECEIPT,12,PO-2025-25897,12
540,34,2,2025-07-05 07:31:55,RECEIPT,2,PO-2025-10241,2
541,1878,2,2025-07-05 07:51:53,RECEIPT,19,PO-2025-26357,19
542,2150,2,2025-07-05 07:54:30,RECEIPT,25,PO-2025-28550,25
543,1275,2,2025-07-05 07:54:40,RECEIPT,9,PO-2025-21300,9
544,3176,2,2025-07-05 07:54:40,RECEIPT,19,PO-2025-37285,19
545,136,2,2025-07-05 07:59:48,RECEIPT,21,PO-2025-11070,21
546,1399,2,2025-07-05 08:05:09,RECEIPT,102,PO-2025-22445,102
547,1139,2,2025-07-05 08:19:51,RECEIPT,35,PO-2025-19946,35
548,1540,2,2025-07-05 08:42:37,RECEIPT,6,PO-2025-23588,6
549,2959,3,2025-07-05 08:44:54,RECEIPT,144,PO-2025-35467,144
550,434,2,2025-07-05 08:54:30,RECEIPT,26,PO-2025-13790,26
551,2437,2,2025-07-05 09:05:29,RECEIPT,16,PO-2025-30777,16
552,286,2,2025-07-05 09:31:32,RECEIPT,96,PO-2025-12613,96
553,735,2,2025-07-05 10:03:47,RECEIPT,28,PO-2025-16629,28
554,167,1,2025-07-05 10:09:14,RECEIPT,6,PO-2025-11296,6
555,1398,2,2025-07-05 10:23:35,RECEIPT,42,PO-2025-22425,42
556,205,1,2025-07-05 10:24:32,RECEIPT,96,PO-2025-11707,96
557,1237,2,2025-07-05 10:31:32,RECEIPT,24,PO-2025-20931,24
558,1380,1,2025-07-05 10:33:35,RECEIPT,60,PO-2025-22278,60
559,3044,2,2025-07-05 10:33:41,RECEIPT,32,PO-2025-36181,32
560,2069,2,2025-07-05 11:03:19,RECEIPT,48,PO-2025-27925,48
561,2570,2,2025-07-05 11:07:18,RECEIPT,84,PO-2025-31921,84
562,1461,2,2025-07-05 11:13:41,RECEIPT,8,PO-2025-22917,8
563,566,2,2025-07-05 11:15:41,RECEIPT,30,PO-2025-15169,30
564,2518,2,2025-07-05 11:16:44,RECEIPT,18,PO-2025-31469,18
565,2226,1,2025-07-05 11:30:49,RECEIPT,66,PO-2025-29171,66
566,459,1,2025-07-05 11:48:46,RECEIPT,12,PO-2025-13953,12
567,1481,3,2025-07-05 11:51:02,RECEIPT,43,PO-2025-23069,43
568,2500,2,2025-07-05 11:51:03,RECEIPT,6,PO-2025-31316,6
569,1338,2,2025-07-05 11:54:40,RECEIPT,12,PO-2025-21956,12
570,1439,2,2025-07-05 12:02:22,RECEIPT,1,PO-2025-22768,1
571,1926,1,2025-07-05 12:13:28,RECEIPT,16,PO-2025-26782,16
572,2946,1,2025-07-05 12:24:32,RECEIPT,22,PO-2025-35269,22
573,2890,3,2025-07-05 13:16:39,RECEIPT,40,PO-2025-34720,40
574,86,1,2025-07-05 13:30:49,RECEIPT,84,PO-2025-10673,84
575,1372,1,2025-07-05 13:30:49,RECEIPT,34,PO-2025-22201,34
576,2678,2,2025-07-05 13:33:41,RECEIPT,22,PO-2025-32993,22
577,114,2,2025-07-05 14:11:43,RECEIPT,32,PO-2025-10907,32
578,821,1,2025-07-05 14:13:22,RECEIPT,7,PO-2025-17439,7
579,970,2,2025-07-05 14:20:41,RECEIPT,18,PO-2025-18671,18
580,202,1,2025-07-05 14:26:22,RECEIPT,13,PO-2025-11672,13
581,157,2,2025-07-05 14:28:10,RECEIPT,10,PO-2025-11229,10
582,565,1,2025-07-05 14:30:49,RECEIPT,55,PO-2025-15152,55
583,2464,1,2025-07-05 14:30:49,RECEIPT,36,PO-2025-31013,36
584,1955,2,2025-07-05 14:33:34,RECEIPT,6,PO-2025-27031,6
585,2611,1,2025-07-05 14:33:35,RECEIPT,5,PO-2025-32285,5
586,2500,1,2025-07-05 14:43:23,RECEIPT,24,PO-2025-31301,24
587,944,1,2025-07-05 14:52:40,RECEIPT,20,PO-2025-18451,20
588,1333,2,2025-07-05 15:00:35,RECEIPT,42,PO-2025-21916,42
589,1185,1,2025-07-05 15:30:49,RECEIPT,12,PO-2025-20375,12
590,1626,2,2025-07-05 15:51:03,RECEIPT,22,PO-2025-24283,22
591,3131,2,2025-07-05 15:54:30,RECEIPT,21,PO-2025-36907,21
592,1015,2,2025-07-05 16:12:33,RECEIPT,72,PO-2025-18955,72
593,3098,2,2025-07-06 02:23:52,RECEIPT,11,PO-2025-36630,11
594,3100,2,2025-07-06 03:05:09,RECEIPT,78,PO-2025-36650,78
595,2633,2,2025-07-06 03:57:14,RECEIPT,102,PO-2025-32519,102
596,1074,2,2025-07-06 04:42:37,RECEIPT,74,PO-2025-19382,74
597,3138,2,2025-07-06 04:42:37,RECEIPT,13,PO-2025-37017,13
598,2867,1,2025-07-06 04:52:25,RECEIPT,78,PO-2025-34421,78
599,340,1,2025-07-06 05:12:38,RECEIPT,12,PO-2025-12969,12
600,2623,2,2025-07-06 05:23:52,RECEIPT,30,PO-2025-32388,30
601,1331,2,2025-07-06 06:09:20,RECEIPT,2,PO-2025-21895,2
602,1125,2,2025-07-06 06:45:43,RECEIPT,30,PO-2025-19850,30
603,2420,1,2025-07-06 07:09:14,RECEIPT,7,PO-2025-30657,7
604,462,2,2025-07-06 07:13:41,RECEIPT,17,PO-2025-14025,17
605,130,2,2025-07-06 07:14:32,RECEIPT,5,PO-2025-11033,5
606,1171,2,2025-07-06 07:35:06,RECEIPT,96,PO-2025-20234,96
607,1922,1,2025-07-06 07:44:27,RECEIPT,36,PO-2025-26755,36
608,2006,1,2025-07-06 08:08:02,RECEIPT,7,PO-2025-27421,7
609,1902,2,2025-07-06 08:09:38,RECEIPT,156,PO-2025-26562,156
610,1400,1,2025-07-06 08:12:38,RECEIPT,13,PO-2025-22449,13
611,1184,3,2025-07-06 08:16:00,RECEIPT,60,PO-2025-20372,60
612,2554,2,2025-07-06 08:42:37,RECEIPT,12,PO-2025-31760,12
613,2496,2,2025-07-06 08:47:25,RECEIPT,114,PO-2025-31268,114
614,2959,1,2025-07-06 08:52:25,RECEIPT,30,PO-2025-35449,30
615,882,2,2025-07-06 09:05:46,RECEIPT,21,PO-2025-17912,21
616,2894,1,2025-07-06 09:18:56,RECEIPT,2,PO-2025-34790,2
617,2021,2,2025-07-06 09:23:35,RECEIPT,46,PO-2025-27526,46
618,499,1,2025-07-06 09:34:59,RECEIPT,48,PO-2025-14511,48
619,99,2,2025-07-06 09:40:52,RECEIPT,53,PO-2025-10790,53
620,3158,2,2025-07-06 09:42:37,RECEIPT,53,PO-2025-37148,53
621,2977,2,2025-07-06 09:50:43,RECEIPT,6,PO-2025-35707,6
622,1095,1,2025-07-06 10:02:20,RECEIPT,60,PO-2025-19593,60
623,1343,2,2025-07-06 10:02:55,RECEIPT,12,PO-2025-21997,12
624,3134,1,2025-07-06 10:05:24,RECEIPT,9,PO-2025-36933,9
625,572,2,2025-07-06 10:07:18,RECEIPT,30,PO-2025-15208,30
626,1223,2,2025-07-06 10:33:41,RECEIPT,8,PO-2025-20783,8
627,1330,1,2025-07-06 10:48:36,RECEIPT,96,PO-2025-21847,96
628,1451,1,2025-07-06 11:05:24,RECEIPT,38,PO-2025-22855,38
629,1730,2,2025-07-06 11:14:32,RECEIPT,28,PO-2025-25023,28
630,1952,2,2025-07-06 11:20:41,RECEIPT,42,PO-2025-27001,42
631,2269,2,2025-07-06 11:21:01,RECEIPT,40,PO-2025-29538,40
632,629,2,2025-07-06 11:26:28,RECEIPT,252,PO-2025-15659,252
633,1391,2,2025-07-06 11:33:17,RECEIPT,12,PO-2025-22361,12
634,671,3,2025-07-06 11:40:39,RECEIPT,78,PO-2025-16128,78
635,585,1,2025-07-06 11:43:23,RECEIPT,38,PO-2025-15299,38
636,2937,1,2025-07-06 11:44:41,RECEIPT,60,PO-2025-35173,60
637,1283,3,2025-07-06 12:16:39,RECEIPT,23,PO-2025-21366,23
638,2807,2,2025-07-06 12:20:41,RECEIPT,26,PO-2025-34040,26
639,1528,2,2025-07-06 12:31:32,RECEIPT,6,PO-2025-23493,6
640,2673,2,2025-07-06 12:33:17,RECEIPT,114,PO-2025-32964,114
641,2760,2,2025-07-06 12:33:17,RECEIPT,31,PO-2025-33600,31
642,2645,2,2025-07-06 12:59:48,RECEIPT,28,PO-2025-32654,28
643,3070,2,2025-07-06 13:16:44,RECEIPT,180,PO-2025-36399,180
644,298,2,2025-07-06 13:21:01,RECEIPT,21,PO-2025-12730,21
645,1539,2,2025-07-06 14:12:33,RECEIPT,3,PO-2025-23579,3
646,1403,2,2025-07-06 14:46:00,RECEIPT,1,PO-2025-22485,1
647,1216,1,2025-07-06 15:23:39,RECEIPT,102,PO-2025-20721,102
648,2982,2,2025-07-06 15:33:41,RECEIPT,144,PO-2025-35738,144
649,2050,2,2025-07-06 16:11:43,RECEIPT,44,PO-2025-27787,44
650,211,2,2025-07-06 16:12:33,RECEIPT,42,PO-2025-11832,42
651,1032,3,2025-07-06 16:31:09,RECEIPT,4,PO-2025-19097,4
652,876,2,2025-07-06 17:00:35,RECEIPT,156,PO-2025-17879,156
653,2714,3,2025-07-06 17:40:39,RECEIPT,10,PO-2025-33285,10
654,69,1,2025-07-06 22:27:15,RECEIPT,45,PO-2025-10544,45
655,1364,1,2025-07-07 04:09:28,RECEIPT,6,PO-2025-22137,6
656,2630,2,2025-07-07 05:00:15,RECEIPT,72,PO-2025-32470,72
657,2585,2,2025-07-07 05:40:03,RECEIPT,15,PO-2025-32046,15
658,993,2,2025-07-07 06:42:37,RECEIPT,28,PO-2025-18796,28
659,842,1,2025-07-07 06:44:27,RECEIPT,20,PO-2025-17630,20
660,1345,2,2025-07-07 06:45:43,RECEIPT,26,PO-2025-22009,26
661,3100,1,2025-07-07 07:13:22,RECEIPT,48,PO-2025-36642,48
662,56,1,2025-07-07 07:16:45,RECEIPT,228,PO-2025-10444,228
663,3127,2,2025-07-07 07:19:51,RECEIPT,48,PO-2025-36869,48
664,1591,2,2025-07-07 07:28:41,RECEIPT,6,PO-2025-23979,6
665,2821,1,2025-07-07 07:34:59,RECEIPT,24,PO-2025-34151,24
666,3134,2,2025-07-07 07:49:29,RECEIPT,47,PO-2025-36957,47
667,619,2,2025-07-07 07:54:40,RECEIPT,108,PO-2025-15586,108
668,1978,2,2025-07-07 08:03:19,RECEIPT,24,PO-2025-27218,24
669,920,1,2025-07-07 08:13:22,RECEIPT,24,PO-2025-18242,24
670,1231,3,2025-07-07 08:18:28,RECEIPT,6,PO-2025-20896,6
671,2764,2,2025-07-07 08:41:48,RECEIPT,14,PO-2025-33638,14
672,106,2,2025-07-07 08:42:37,RECEIPT,22,PO-2025-10848,22
673,279,2,2025-07-07 08:54:40,RECEIPT,11,PO-2025-12557,11
674,340,1,2025-07-07 09:12:38,SHIPMENT,-4,SH-2025-000107,8
675,1400,1,2025-07-07 09:12:38,SHIPMENT,-4,SH-2025-000107,9
676,260,2,2025-07-07 09:18:19,RECEIPT,5,PO-2025-12250,5
677,359,2,2025-07-07 09:18:19,RECEIPT,11,PO-2025-13117,11
678,978,1,2025-07-07 09:22:34,SHIPMENT,-60,SH-2025-000016,36
679,73,2,2025-07-07 09:35:27,SHIPMENT,-24,SH-2025-000206,18
680,3162,2,2025-07-07 09:35:27,SHIPMENT,-4,SH-2025-000206,0
681,2496,2,2025-07-07 09:47:25,SHIPMENT,-18,SH-2025-000536,96
682,2424,2,2025-07-07 09:54:30,RECEIPT,60,PO-2025-30691,60
683,852,2,2025-07-07 10:02:43,SHIPMENT,-96,SH-2025-000569,84
684,1843,2,2025-07-07 10:02:43,SHIPMENT,-24,SH-2025-000569,54
685,274,2,2025-07-07 10:09:38,SHIPMENT,-12,SH-2025-000051,48
686,488,2,2025-07-07 10:09:38,SHIPMENT,-2,SH-2025-000051,34
687,601,2,2025-07-07 10:09:38,SHIPMENT,-24,SH-2025-000051,12
688,1153,2,2025-07-07 10:09:38,SHIPMENT,-3,SH-2025-000051,22
689,1519,2,2025-07-07 10:09:38,SHIPMENT,-48,SH-2025-000051,144
690,1902,2,2025-07-07 10:09:38,SHIPMENT,-12,SH-2025-000051,144
691,1917,2,2025-07-07 10:09:38,SHIPMENT,-8,SH-2025-000051,20
692,1986,2,2025-07-07 10:09:38,SHIPMENT,-24,SH-2025-000051,66
693,2561,2,2025-07-07 10:09:38,SHIPMENT,-12,SH-2025-000051,0
