id,shipment_id,event_time,event_type,location,note
351,58,2025-07-24 05:51:34,HUB_SCAN,Vantaa hub,Arrived at terminal
352,58,2025-07-24 17:30:39,DELAYED,Vantaa hub,Vehicle breakdown
353,58,2025-07-28 07:18:00,OUT_FOR_DELIVERY,Lahti,
354,58,2025-07-28 09:01:20,DELIVERED,Lahti,Signed at goods entrance
355,59,2025-07-07 09:37:18,PICKED,Vantaa,120 units picked
356,59,2025-07-07 11:37:18,PACKED,Vantaa,20 parcel(s)
357,59,2025-07-07 10:48:36,DISPATCHED,Vantaa,Handed to Polarpost
358,59,2025-07-08 03:26:21,HUB_SCAN,Vantaa hub,Arrived at terminal
359,59,2025-07-09 07:47:00,OUT_FOR_DELIVERY,Jyväskylä,
360,59,2025-07-09 13:08:40,DELIVERED,Jyväskylä,Left at loading bay as instructed
361,60,2025-07-23 07:06:52,PICKED,Göteborg,42 units picked
362,60,2025-07-23 10:06:52,PACKED,Göteborg,7 parcel(s)
363,60,2025-07-24 09:54:22,DISPATCHED,Göteborg,Handed to Nordfrakt
364,60,2025-07-25 06:23:46,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
365,60,2025-07-28 07:59:00,OUT_FOR_DELIVERY,Hamar,
366,60,2025-07-28 15:34:56,DELIVERED,Hamar,Left at loading bay as instructed
367,61,2025-07-17 11:50:19,PICKED,Göteborg,103 units picked
368,61,2025-07-17 13:50:19,PACKED,Göteborg,1 pallet(s)
369,61,2025-07-18 15:04:09,DISPATCHED,Göteborg,Handed to Polarpost
370,61,2025-07-21 06:30:20,HUB_SCAN,Örebro terminal,Arrived at terminal
371,61,2025-07-21 07:53:00,OUT_FOR_DELIVERY,Karlstad,
372,61,2025-07-21 11:25:10,DELIVERED,Karlstad,Left at loading bay as instructed
373,62,2025-07-07 06:04:51,PICKED,Oslo,40 units picked
374,62,2025-07-07 07:04:51,PACKED,Oslo,1 pallet(s)
375,62,2025-07-08 18:40:39,DISPATCHED,Oslo,Handed to Kalott Freight
376,62,2025-07-09 05:21:12,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
377,62,2025-07-14 07:11:00,OUT_FOR_DELIVERY,Trondheim,
378,62,2025-07-14 11:17:46,DELIVERED,Trondheim,Signed at goods entrance
379,63,2025-07-14 10:52:37,PICKED,Göteborg,136 units picked
380,63,2025-07-14 14:52:37,PACKED,Göteborg,2 pallet(s)
381,63,2025-07-15 17:13:44,DISPATCHED,Göteborg,Handed to Havnelast
382,63,2025-07-16 06:11:27,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
383,63,2025-07-18 07:26:00,OUT_FOR_DELIVERY,Bergen,
384,63,2025-07-18 09:07:15,DELIVERED,Bergen,Signed by S. Pedersen
385,64,2025-07-03 08:09:50,PICKED,Göteborg,7 units picked
386,64,2025-07-03 10:09:50,PACKED,Göteborg,2 parcel(s)
387,64,2025-07-04 11:20:08,DISPATCHED,Göteborg,Handed to Nordfrakt
388,64,2025-07-07 04:00:59,HUB_SCAN,Taulov terminal,Arrived at terminal
389,64,2025-07-07 07:56:00,OUT_FOR_DELIVERY,Kolding,
390,64,2025-07-07 11:04:49,DELIVERED,Kolding,Signed at goods entrance
391,65,2025-07-29 11:08:56,PICKED,Vantaa,43 units picked
392,65,2025-07-29 15:08:56,PACKED,Vantaa,1 pallet(s)
393,65,2025-07-30 12:58:34,DISPATCHED,Vantaa,Handed to Polarpost
394,65,2025-07-31 05:52:28,HUB_SCAN,Vantaa hub,Arrived at terminal
395,65,2025-08-01 07:50:00,OUT_FOR_DELIVERY,Kuusamo,
396,65,2025-08-01 08:24:09,DELIVERED,Kuusamo,Signed by T. Järvinen
397,66,2025-07-28 09:34:15,PICKED,Göteborg,33 units picked
398,66,2025-07-28 10:34:15,PACKED,Göteborg,6 parcel(s)
399,66,2025-07-29 18:55:58,DISPATCHED,Göteborg,Handed to Baltic Freight Line
400,66,2025-07-30 04:34:46,HUB_SCAN,Hamburg hub,Arrived at terminal
401,66,2025-08-01 07:02:00,OUT_FOR_DELIVERY,Kiel,
402,66,2025-08-01 13:36:10,DELIVERED,Kiel,Signed by Jonas Koch
403,67,2025-07-18 09:42:51,PICKED,Göteborg,24 units picked
404,67,2025-07-18 13:42:51,PACKED,Göteborg,4 parcel(s)
405,67,2025-07-21 14:38:27,DISPATCHED,Göteborg,Handed to Botnia Cargo
406,67,2025-07-22 05:11:21,HUB_SCAN,Hamburg hub,Arrived at terminal
407,67,2025-07-25 16:33:01,DELIVERY_ATTEMPTED,Berlin,"Receiver closed, new attempt next working day"
408,67,2025-07-28 07:32:00,OUT_FOR_DELIVERY,Berlin,
409,67,2025-07-28 11:17:23,DELIVERED,Berlin,Left at loading bay as instructed
410,68,2025-07-11 11:52:47,PICKED,Oslo,110 units picked
411,68,2025-07-11 13:52:47,PACKED,Oslo,1 pallet(s)
412,68,2025-07-14 18:59:03,DISPATCHED,Oslo,Handed to Baltic Freight Line
413,68,2025-07-15 02:10:13,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
414,68,2025-07-18 07:35:00,OUT_FOR_DELIVERY,Drammen,
415,68,2025-07-18 09:48:41,DELIVERED,Drammen,Signed by T. Moen
416,69,2025-07-18 07:37:42,PICKED,Vantaa,38 units picked
417,69,2025-07-18 09:37:42,PACKED,Vantaa,7 parcel(s)
418,69,2025-07-21 10:43:59,DISPATCHED,Vantaa,Handed to Kalott Freight
419,69,2025-07-22 04:27:08,HUB_SCAN,Vantaa hub,Arrived at terminal
420,69,2025-07-23 07:50:00,OUT_FOR_DELIVERY,Hämeenlinna,
421,69,2025-07-23 11:33:58,DELIVERED,Hämeenlinna,Signed by J. Laine
422,70,2025-07-18 09:59:02,PICKED,Vantaa,60 units picked
423,70,2025-07-18 10:59:02,PACKED,Vantaa,1 pallet(s)
424,70,2025-07-21 18:22:14,DISPATCHED,Vantaa,Handed to Polarpost
425,70,2025-07-22 03:41:11,HUB_SCAN,Vantaa hub,Arrived at terminal
426,70,2025-07-23 07:15:00,OUT_FOR_DELIVERY,Tampere,
427,70,2025-07-23 14:17:31,DELIVERED,Tampere,Signed by Matti Mäkinen
428,71,2025-07-17 11:08:44,PICKED,Vantaa,74 units picked
429,71,2025-07-17 12:08:44,PACKED,Vantaa,1 pallet(s)
430,71,2025-07-18 12:29:10,DISPATCHED,Vantaa,Handed to Kalott Freight
431,71,2025-07-21 02:06:37,HUB_SCAN,Vantaa hub,Arrived at terminal
432,71,2025-07-21 07:24:00,OUT_FOR_DELIVERY,Kuopio,
433,71,2025-07-21 12:12:41,DELIVERED,Kuopio,Left at loading bay as instructed
434,72,2025-07-23 06:28:02,PICKED,Göteborg,48 units picked
435,72,2025-07-23 09:28:02,PACKED,Göteborg,8 parcel(s)
436,72,2025-07-24 13:29:37,DISPATCHED,Göteborg,Handed to Kalott Freight
437,72,2025-07-25 05:49:09,HUB_SCAN,Örebro terminal,Arrived at terminal
438,72,2025-07-25 10:06:20,DELAYED,Örebro terminal,"Address query, awaiting receiver"
439,72,2025-07-29 07:17:00,OUT_FOR_DELIVERY,Göteborg,
440,72,2025-07-29 10:27:35,DELIVERED,Göteborg,Left at loading bay as instructed
441,73,2025-07-04 11:05:29,PICKED,Göteborg,168 units picked
442,73,2025-07-04 14:05:29,PACKED,Göteborg,1 pallet(s)
443,73,2025-07-07 17:33:41,DISPATCHED,Göteborg,Handed to Nordfrakt
444,73,2025-07-08 05:27:01,HUB_SCAN,Taulov terminal,Arrived at terminal
445,73,2025-07-09 18:21:33,DELAYED,Taulov terminal,Missed linehaul connection
446,73,2025-07-11 07:32:00,OUT_FOR_DELIVERY,Kolding,
447,73,2025-07-11 11:33:32,DELIVERED,Kolding,Left at loading bay as instructed
448,74,2025-07-17 07:51:34,PICKED,Vantaa,166 units picked
449,74,2025-07-17 10:51:34,PACKED,Vantaa,1 pallet(s)
450,74,2025-07-18 12:03:59,DISPATCHED,Vantaa,Handed to Kalott Freight
451,74,2025-07-21 00:39:23,HUB_SCAN,Vantaa hub,Arrived at terminal
452,74,2025-07-21 07:32:00,OUT_FOR_DELIVERY,Espoo,
453,74,2025-07-21 11:31:30,DELIVERED,Espoo,Signed by L. Järvinen
454,75,2025-07-17 10:36:02,PICKED,Göteborg,44 units picked
455,75,2025-07-17 13:36:02,PACKED,Göteborg,8 parcel(s)
456,75,2025-07-17 11:14:57,DISPATCHED,Göteborg,Handed to Botnia Cargo
457,75,2025-07-18 05:41:46,HUB_SCAN,Taulov terminal,Arrived at terminal
458,75,2025-07-21 07:32:00,OUT_FOR_DELIVERY,Odense,
459,75,2025-07-21 10:08:46,DELIVERED,Odense,Left at loading bay as instructed
460,76,2025-07-14 08:17:03,PICKED,Göteborg,31 units picked
461,76,2025-07-14 10:17:03,PACKED,Göteborg,6 parcel(s)
462,76,2025-07-15 09:31:01,DISPATCHED,Göteborg,Handed to Botnia Cargo
463,76,2025-07-16 04:05:29,HUB_SCAN,Taulov terminal,Arrived at terminal
464,76,2025-07-18 07:44:00,OUT_FOR_DELIVERY,Roskilde,
465,76,2025-07-18 09:07:52,DELIVERED,Roskilde,Left at loading bay as instructed
466,77,2025-07-15 08:09:58,PICKED,Vantaa,68 units picked
467,77,2025-07-15 12:09:58,PACKED,Vantaa,1 pallet(s)
468,77,2025-07-15 14:13:35,DISPATCHED,Vantaa,Handed to Polarpost
469,77,2025-07-16 02:27:15,HUB_SCAN,Vantaa hub,Arrived at terminal
470,77,2025-07-17 07:34:00,OUT_FOR_DELIVERY,Kuopio,
471,77,2025-07-17 13:42:12,DELIVERED,Kuopio,Left at loading bay as instructed
472,78,2025-07-23 11:58:19,PICKED,Vantaa,49 units picked
473,78,2025-07-23 14:58:19,PACKED,Vantaa,9 parcel(s)
474,78,2025-07-24 10:21:13,DISPATCHED,Vantaa,Handed to Kalott Freight
475,78,2025-07-25 04:53:51,HUB_SCAN,Vantaa hub,Arrived at terminal
476,78,2025-07-25 07:42:00,OUT_FOR_DELIVERY,Jyväskylä,
477,78,2025-07-25 14:46:31,DELIVERED,Jyväskylä,Left at loading bay as instructed
478,79,2025-07-25 11:20:45,PICKED,Vantaa,40 units picked
479,79,2025-07-25 14:20:45,PACKED,Vantaa,1 pallet(s)
480,79,2025-07-28 15:33:17,DISPATCHED,Vantaa,Handed to Nordfrakt
481,79,2025-07-29 06:01:16,HUB_SCAN,Vantaa hub,Arrived at terminal
482,79,2025-07-30 07:54:00,OUT_FOR_DELIVERY,Espoo,
483,79,2025-07-30 09:16:03,DELIVERED,Espoo,Signed by V. Hämäläinen
484,80,2025-07-28 06:54:16,PICKED,Oslo,7 units picked
485,80,2025-07-28 10:54:16,PACKED,Oslo,2 parcel(s)
486,80,2025-07-29 12:40:51,DISPATCHED,Oslo,Handed to Polarpost
487,80,2025-07-30 06:57:00,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
488,80,2025-08-04 07:42:00,OUT_FOR_DELIVERY,Bodø,
489,80,2025-08-04 13:09:51,DELIVERED,Bodø,Left at loading bay as instructed
490,81,2025-07-09 09:22:00,PICKED,Göteborg,120 units picked
491,81,2025-07-09 10:22:00,PACKED,Göteborg,1 pallet(s)
492,81,2025-07-10 18:15:41,DISPATCHED,Göteborg,Handed to Kalott Freight
493,81,2025-07-11 03:22:52,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
494,81,2025-07-14 07:25:00,OUT_FOR_DELIVERY,Bergen,
495,81,2025-07-14 10:18:11,DELIVERED,Bergen,Signed at goods entrance
496,82,2025-07-10 06:56:00,PICKED,Göteborg,108 units picked
497,82,2025-07-10 09:56:00,PACKED,Göteborg,1 pallet(s)
498,82,2025-07-11 17:21:01,DISPATCHED,Göteborg,Handed to Nordfrakt
499,82,2025-07-14 00:07:26,HUB_SCAN,Örebro terminal,Arrived at terminal
500,82,2025-07-14 07:28:00,OUT_FOR_DELIVERY,Sundsvall,
501,82,2025-07-14 10:16:30,DELIVERED,Sundsvall,Left at loading bay as instructed
502,83,2025-07-15 07:52:41,PICKED,Oslo,128 units picked
503,83,2025-07-15 08:52:41,PACKED,Oslo,1 pallet(s)
504,83,2025-07-16 18:43:47,DISPATCHED,Oslo,Handed to Nordfrakt
505,83,2025-07-17 03:29:16,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
506,83,2025-07-21 07:05:00,OUT_FOR_DELIVERY,Bergen,
507,83,2025-07-21 09:31:14,DELIVERED,Bergen,Signed at goods entrance
508,84,2025-07-24 08:41:00,PICKED,Göteborg,66 units picked
509,84,2025-07-24 09:41:00,PACKED,Göteborg,11 parcel(s)
510,84,2025-07-24 12:50:21,DISPATCHED,Göteborg,Handed to Polarpost
511,84,2025-07-25 06:46:30,HUB_SCAN,Taulov terminal,Arrived at terminal
512,84,2025-07-28 07:43:00,OUT_FOR_DELIVERY,Odense,
513,84,2025-07-28 08:03:16,DELIVERED,Odense,Left at loading bay as instructed
514,85,2025-07-25 07:47:17,PICKED,Göteborg,72 units picked
515,85,2025-07-25 11:47:17,PACKED,Göteborg,12 parcel(s)
516,85,2025-07-28 15:17:30,DISPATCHED,Göteborg,Handed to Nordfrakt
517,85,2025-07-29 03:48:01,HUB_SCAN,Taulov terminal,Arrived at terminal
518,85,2025-07-30 07:43:00,OUT_FOR_DELIVERY,Kolding,
519,85,2025-07-30 13:25:33,DELIVERED,Kolding,Left at loading bay as instructed
520,86,2025-07-31 09:16:38,PICKED,Vantaa,37 units picked
521,86,2025-07-31 11:16:38,PACKED,Vantaa,7 parcel(s)
522,86,2025-07-31 14:04:22,DISPATCHED,Vantaa,Handed to Polarpost
523,86,2025-08-01 04:19:11,HUB_SCAN,Vantaa hub,Arrived at terminal
524,86,2025-08-04 07:46:00,OUT_FOR_DELIVERY,Espoo,
525,86,2025-08-04 08:53:34,DELIVERED,Espoo,Signed by Sanna Rantanen
526,87,2025-08-25 07:33:18,PICKED,Vantaa,8 units picked
527,87,2025-08-25 09:33:18,PACKED,Vantaa,2 parcel(s)
528,87,2025-08-26 13:53:41,DISPATCHED,Vantaa,Handed to Polarpost
529,87,2025-08-27 05:45:49,HUB_SCAN,Vantaa hub,Arrived at terminal
530,87,2025-08-28 07:01:00,OUT_FOR_DELIVERY,Espoo,
531,87,2025-08-28 13:40:42,DELIVERED,Espoo,Left at loading bay as instructed
532,88,2025-07-07 08:46:44,PICKED,Göteborg,16 units picked
533,88,2025-07-07 09:46:44,PACKED,Göteborg,3 parcel(s)
534,88,2025-07-07 11:10:21,DISPATCHED,Göteborg,Handed to Nordfrakt
535,88,2025-07-08 04:19:55,HUB_SCAN,Örebro terminal,Arrived at terminal
536,88,2025-07-08 07:03:00,OUT_FOR_DELIVERY,Malmö,
537,88,2025-07-08 09:40:51,DELIVERED,Malmö,Signed by Sara Eriksson
538,89,2025-07-29 11:05:41,PICKED,Vantaa,55 units picked
539,89,2025-07-29 12:05:41,PACKED,Vantaa,1 pallet(s)
540,89,2025-07-29 09:29:27,DISPATCHED,Vantaa,Handed to Baltic Freight Line
541,89,2025-07-30 00:12:35,HUB_SCAN,Vantaa hub,Arrived at terminal
542,89,2025-07-31 07:05:00,OUT_FOR_DELIVERY,Seinäjoki,
543,89,2025-07-31 14:57:49,DELIVERED,Seinäjoki,Signed by Ville Hämäläinen
544,90,2025-07-22 08:53:09,PICKED,Göteborg,18 units picked
545,90,2025-07-22 12:53:09,PACKED,Göteborg,3 parcel(s)
546,90,2025-07-23 18:38:41,DISPATCHED,Göteborg,Handed to Baltic Freight Line
547,90,2025-07-24 06:06:13,HUB_SCAN,Örebro terminal,Arrived at terminal
548,90,2025-07-25 07:40:00,OUT_FOR_DELIVERY,Malmö,
549,90,2025-07-25 12:15:04,DELIVERED,Malmö,Signed by Frida Nilsson
550,91,2025-07-23 09:18:51,PICKED,Göteborg,6 units picked
551,91,2025-07-23 13:18:51,PACKED,Göteborg,1 parcel(s)
552,91,2025-07-23 12:01:24,DISPATCHED,Göteborg,Handed to Kalott Freight
553,91,2025-07-24 02:34:38,HUB_SCAN,Taulov terminal,Arrived at terminal
554,91,2025-07-28 07:56:00,OUT_FOR_DELIVERY,Copenhagen,
555,91,2025-07-28 09:29:36,DELIVERED,Copenhagen,Signed by F. Nielsen
556,92,2025-07-22 06:01:52,PICKED,Göteborg,24 units picked
557,92,2025-07-22 08:01:52,PACKED,Göteborg,4 parcel(s)
558,92,2025-07-22 10:14:52,DISPATCHED,Göteborg,Handed to Nordfrakt
559,92,2025-07-23 05:23:56,HUB_SCAN,Örebro terminal,Arrived at terminal
560,92,2025-07-25 07:31:00,OUT_FOR_DELIVERY,Östersund,
561,92,2025-07-25 14:48:01,DELIVERED,Östersund,Signed at goods entrance
562,93,2025-07-03 07:32:36,PICKED,Göteborg,14 units picked
563,93,2025-07-03 10:32:36,PACKED,Göteborg,3 parcel(s)
564,93,2025-07-03 10:11:01,DISPATCHED,Göteborg,Handed to Nordfrakt
565,93,2025-07-04 01:21:10,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
566,93,2025-07-07 07:18:00,OUT_FOR_DELIVERY,Drammen,
567,93,2025-07-07 13:25:44,DELIVERED,Drammen,Signed at goods entrance
568,94,2025-06-30 07:29:57,PICKED,Vantaa,263 units picked
569,94,2025-06-30 10:29:57,PACKED,Vantaa,1 pallet(s)
570,94,2025-07-01 17:46:59,DISPATCHED,Vantaa,Handed to Polarpost
571,94,2025-07-02 03:18:51,HUB_SCAN,Vantaa hub,Arrived at terminal
572,94,2025-07-02 07:21:00,OUT_FOR_DELIVERY,Espoo,
573,94,2025-07-02 09:50:06,DELIVERED,Espoo,Left at loading bay as instructed
574,95,2025-07-18 08:12:38,PICKED,Oslo,27 units picked
575,95,2025-07-18 11:12:38,PACKED,Oslo,5 parcel(s)
576,95,2025-07-21 12:35:51,DISPATCHED,Oslo,Handed to Baltic Freight Line
577,95,2025-07-22 04:26:45,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
578,95,2025-07-24 07:24:00,OUT_FOR_DELIVERY,Trondheim,
579,95,2025-07-24 13:27:33,DELIVERED,Trondheim,Left at loading bay as instructed
580,96,2025-07-23 10:39:07,PICKED,Göteborg,106 units picked
581,96,2025-07-23 14:39:07,PACKED,Göteborg,1 pallet(s)
582,96,2025-07-23 11:29:07,DISPATCHED,Göteborg,Handed to Baltic Freight Line
583,96,2025-07-24 06:14:40,HUB_SCAN,Örebro terminal,Arrived at terminal
584,96,2025-07-28 07:05:00,OUT_FOR_DELIVERY,Malmö,
585,96,2025-07-28 10:37:13,DELIVERED,Malmö,Signed at goods entrance
586,97,2025-07-22 09:04:35,PICKED,Vantaa,40 units picked
587,97,2025-07-22 12:04:35,PACKED,Vantaa,7 parcel(s)
588,97,2025-07-23 13:46:35,DISPATCHED,Vantaa,Handed to Kalott Freight
589,97,2025-07-24 06:07:26,HUB_SCAN,Vantaa hub,Arrived at terminal
590,97,2025-07-24 07:39:00,OUT_FOR_DELIVERY,Tampere,
591,97,2025-07-24 10:59:01,DELIVERED,Tampere,Signed by Ville Mäkinen
592,98,2025-07-03 08:27:04,PICKED,Göteborg,39 units picked
593,98,2025-07-03 09:27:04,PACKED,Göteborg,7 parcel(s)
594,98,2025-07-04 16:14:13,DISPATCHED,Göteborg,Handed to Botnia Cargo
595,98,2025-07-07 05:32:51,HUB_SCAN,Örebro terminal,Arrived at terminal
596,98,2025-07-07 07:44:00,OUT_FOR_DELIVERY,Göteborg,
597,98,2025-07-07 08:09:25,DELIVERED,Göteborg,Left at loading bay as instructed
598,99,2025-07-30 06:48:02,PICKED,Göteborg,30 units picked
599,99,2025-07-30 09:48:02,PACKED,Göteborg,5 parcel(s)
600,99,2025-07-31 16:28:36,DISPATCHED,Göteborg,Handed to Polarpost
601,99,2025-08-01 04:45:55,HUB_SCAN,Örebro terminal,Arrived at terminal
602,99,2025-08-04 07:04:00,OUT_FOR_DELIVERY,Åre,
603,99,2025-08-04 13:14:43,DELIVERED,Åre,Signed by Lars Karlsson
604,100,2025-07-21 08:41:25,PICKED,Göteborg,40 units picked
605,100,2025-07-21 11:41:25,PACKED,Göteborg,7 parcel(s)
606,100,2025-07-22 14:33:25,DISPATCHED,Göteborg,Handed to Nordfrakt
607,100,2025-07-23 00:36:32,HUB_SCAN,Taulov terminal,Arrived at terminal
608,100,2025-07-25 07:20:00,OUT_FOR_DELIVERY,Aalborg,
609,100,2025-07-25 12:28:26,DELIVERED,Aalborg,Signed by C. Nielsen
610,101,2025-07-29 09:16:42,PICKED,Vantaa,28 units picked
611,101,2025-07-29 13:16:42,PACKED,Vantaa,5 parcel(s)
612,101,2025-07-29 11:23:44,DISPATCHED,Vantaa,Handed to Botnia Cargo
613,101,2025-07-30 06:15:49,HUB_SCAN,Vantaa hub,Arrived at terminal
614,101,2025-07-30 07:21:00,OUT_FOR_DELIVERY,Jyväskylä,
615,101,2025-07-30 10:33:20,DELIVERED,Jyväskylä,Left at loading bay as instructed
616,102,2025-08-01 06:17:30,PICKED,Göteborg,159 units picked
617,102,2025-08-01 08:17:30,PACKED,Göteborg,1 pallet(s)
618,102,2025-08-01 11:32:40,DISPATCHED,Göteborg,Handed to Nordfrakt
619,102,2025-08-04 01:32:07,HUB_SCAN,Örebro terminal,Arrived at terminal
620,102,2025-08-04 16:06:40,DELAYED,Örebro terminal,Weather: road closed
621,102,2025-08-06 07:25:00,OUT_FOR_DELIVERY,Kiruna,
622,102,2025-08-06 14:51:55,DELIVERED,Kiruna,Signed by A. Johansson
623,103,2025-07-21 10:18:32,PICKED,Göteborg,38 units picked
624,103,2025-07-21 14:18:32,PACKED,Göteborg,7 parcel(s)
625,103,2025-07-22 11:10:57,DISPATCHED,Göteborg,Handed to Nordfrakt
626,103,2025-07-23 02:30:06,HUB_SCAN,Örebro terminal,Arrived at terminal
627,103,2025-07-23 07:12:00,OUT_FOR_DELIVERY,Karlstad,
628,103,2025-07-23 10:39:25,DELIVERED,Karlstad,Signed by M. Persson
629,104,2025-07-18 10:30:08,PICKED,Göteborg,14 units picked
630,104,2025-07-18 11:30:08,PACKED,Göteborg,3 parcel(s)
631,104,2025-07-18 18:04:53,DISPATCHED,Göteborg,Handed to Nordfrakt
632,104,2025-07-21 05:21:04,HUB_SCAN,Örebro terminal,Arrived at terminal
633,104,2025-07-21 07:03:00,OUT_FOR_DELIVERY,Umeå,
634,104,2025-07-21 10:12:22,DELIVERED,Umeå,Signed by Björn Olsson
635,105,2025-07-04 07:33:42,PICKED,Göteborg,9 units picked
636,105,2025-07-04 09:33:42,PACKED,Göteborg,2 parcel(s)
637,105,2025-07-07 13:50:43,DISPATCHED,Göteborg,Handed to Baltic Freight Line
638,105,2025-07-08 06:41:08,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
639,105,2025-07-09 07:18:00,OUT_FOR_DELIVERY,Hamar,
640,105,2025-07-09 11:28:10,DELIVERED,Hamar,Signed by V. Kristiansen
641,106,2025-07-28 08:15:17,PICKED,Vantaa,142 units picked
642,106,2025-07-28 12:15:17,PACKED,Vantaa,1 pallet(s)
643,106,2025-07-29 18:06:01,DISPATCHED,Vantaa,Handed to Nordfrakt
644,106,2025-07-30 01:07:35,HUB_SCAN,Vantaa hub,Arrived at terminal
645,106,2025-07-30 07:01:00,OUT_FOR_DELIVERY,Lahti,
646,106,2025-07-30 11:00:30,DELIVERED,Lahti,Left at loading bay as instructed
647,107,2025-07-07 06:54:46,PICKED,Vantaa,8 units picked
648,107,2025-07-07 09:54:46,PACKED,Vantaa,2 parcel(s)
649,107,2025-07-07 09:12:38,DISPATCHED,Vantaa,Handed to Havnelast
650,107,2025-07-08 06:53:52,HUB_SCAN,Vantaa hub,Arrived at terminal
651,107,2025-07-09 08:51:34,DELAYED,Vantaa hub,Missed linehaul connection
652,107,2025-07-10 07:23:00,OUT_FOR_DELIVERY,Hämeenlinna,
653,107,2025-07-10 08:15:12,DELIVERED,Hämeenlinna,Left at loading bay as instructed
654,108,2025-07-08 11:24:32,PICKED,Vantaa,26 units picked
655,108,2025-07-08 14:24:32,PACKED,Vantaa,5 parcel(s)
656,108,2025-07-08 15:05:24,DISPATCHED,Vantaa,Handed to Polarpost
657,108,2025-07-09 01:27:31,HUB_SCAN,Vantaa hub,Arrived at terminal
658,108,2025-07-09 07:38:00,OUT_FOR_DELIVERY,Kokkola,
659,108,2025-07-09 14:11:54,DELIVERED,Kokkola,Left at loading bay as instructed
660,109,2025-07-30 06:43:25,PICKED,Göteborg,83 units picked
661,109,2025-07-30 09:43:25,PACKED,Göteborg,1 pallet(s)
662,109,2025-07-31 16:47:31,DISPATCHED,Göteborg,Handed to Polarpost
663,109,2025-08-01 02:06:32,HUB_SCAN,Örebro terminal,Arrived at terminal
664,109,2025-08-04 07:08:00,OUT_FOR_DELIVERY,Östersund,
665,109,2025-08-04 15:34:00,DELIVERED,Östersund,Signed at goods entrance
666,110,2025-07-31 07:12:05,PICKED,Göteborg,6 units picked
667,110,2025-07-31 10:12:05,PACKED,Göteborg,1 parcel(s)
668,110,2025-07-31 17:42:14,DISPATCHED,Göteborg,Handed to Polarpost
669,110,2025-08-01 02:26:00,HUB_SCAN,Taulov terminal,Arrived at terminal
670,110,2025-08-04 07:00:00,OUT_FOR_DELIVERY,Aalborg,
671,110,2025-08-04 13:00:19,DELIVERED,Aalborg,Left at loading bay as instructed
672,111,2025-07-22 11:30:39,PICKED,Göteborg,25 units picked
673,111,2025-07-22 13:30:39,PACKED,Göteborg,5 parcel(s)
674,111,2025-07-23 09:34:39,DISPATCHED,Göteborg,Handed to Havnelast
675,111,2025-07-24 01:03:54,HUB_SCAN,Taulov terminal,Arrived at terminal
676,111,2025-07-28 07:36:00,OUT_FOR_DELIVERY,Aalborg,
677,111,2025-07-28 15:38:16,DELIVERED,Aalborg,Left at loading bay as instructed
678,112,2025-07-29 07:16:45,PICKED,Göteborg,15 units picked
679,112,2025-07-29 09:16:45,PACKED,Göteborg,3 parcel(s)
680,112,2025-07-29 15:06:17,DISPATCHED,Göteborg,Handed to Polarpost
681,112,2025-07-30 04:55:53,HUB_SCAN,Taulov terminal,Arrived at terminal
682,112,2025-08-01 07:15:00,OUT_FOR_DELIVERY,Copenhagen,
683,112,2025-08-01 11:08:49,DELIVERED,Copenhagen,Signed by Morten Jensen
684,113,2025-07-15 08:44:43,PICKED,Göteborg,100 units picked
685,113,2025-07-15 11:44:43,PACKED,Göteborg,1 pallet(s)
686,113,2025-07-16 15:58:56,DISPATCHED,Göteborg,Handed to Baltic Freight Line
687,113,2025-07-17 03:43:57,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
688,113,2025-07-21 07:34:00,OUT_FOR_DELIVERY,Ålesund,
689,113,2025-07-21 14:53:56,DELIVERED,Ålesund,Signed at goods entrance
690,114,2025-08-01 09:00:12,PICKED,Göteborg,13 units picked
691,114,2025-08-01 11:00:12,PACKED,Göteborg,3 parcel(s)
692,114,2025-08-01 14:26:14,DISPATCHED,Göteborg,Handed to Botnia Cargo
693,114,2025-08-04 06:18:51,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
694,114,2025-08-04 07:24:00,OUT_FOR_DELIVERY,Hamar,
695,114,2025-08-04 12:01:56,DELIVERED,Hamar,Signed by J. Kristiansen
696,115,2025-07-11 07:07:42,PICKED,Vantaa,29 units picked
697,115,2025-07-11 10:07:42,PACKED,Vantaa,5 parcel(s)
698,115,2025-07-14 09:16:46,DISPATCHED,Vantaa,Handed to Botnia Cargo
699,115,2025-07-15 02:53:13,HUB_SCAN,Vantaa hub,Arrived at terminal
700,115,2025-07-16 07:41:00,OUT_FOR_DELIVERY,Turku,
701,115,2025-07-16 12:19:59,DELIVERED,Turku,Signed at goods entrance
